player_id,player_name,position,team,season,week,pass_attempts,pass_yds,pass_tds,carries,rush_yds,rush_tds,targets,receptions,rec_yds,rec_tds
00-0037252,Greg Dulcich,TE,MIA,2025,14,0,0,0,0,0,0,3,3,41,0
00-0037256,Rachaad White,RB,TB,2025,14,0,0,0,11,53,0,2,1,2,0
00-0037261,Khalil Shakir,WR,BUF,2025,14,0,0,0,0,0,0,3,2,16,1
00-0037263,Tyler Allgeier,RB,ATL,2025,14,0,0,0,11,34,0,2,2,33,0
00-0037267,Jerome Ford,RB,CLE,2025,14,0,0,0,0,0,0,3,2,10,0
00-0037291,Jalen Nailor,WR,MIN,2025,14,0,0,0,0,0,0,3,3,30,0
00-0037304,Connor Heyward,TE,PIT,2025,14,0,0,0,1,2,0,0,0,0,0
00-0037306,John FitzPatrick,TE,GB,2025,14,0,0,0,0,0,0,2,2,14,0
00-0037475,Stone Smartt,TE,NYJ,2025,14,0,0,0,0,0,0,1,0,0,0
00-0037487,Deven Thompkins,WR,ATL,2025,14,0,0,0,0,0,0,1,1,4,0
00-0037525,Jordan Mason,RB,MIN,2025,14,0,0,0,11,52,1,0,0,0,0
00-0037545,Rashid Shaheed,WR,SEA,2025,14,0,0,0,0,0,0,5,4,67,0
00-0037557,Ronnie Rivers,RB,LA,2025,14,0,0,0,8,41,0,0,0,0,0
00-0037563,Malik Davis,RB,DAL,2025,14,0,0,0,3,6,0,0,0,0,0
00-0037614,John Metchie III,WR,NYJ,2025,14,0,0,0,0,0,0,8,4,34,0
00-0037664,Alec Pierce,WR,IND,2025,14,0,0,0,0,0,0,8,5,80,0
00-0037741,Jahan Dotson,WR,PHI,2025,14,0,0,0,0,0,0,3,1,3,0
00-0037742,Treylon Burks,WR,WAS,2025,14,0,0,0,0,0,0,1,0,0,0
00-0037744,Trey McBride,TE,ARI,2025,14,0,0,0,0,0,0,9,5,58,0
00-0037745,Velus Jones Jr.,RB,SEA,2025,14,0,0,0,4,32,0,0,0,0,0
00-0037801,KaVontae Turpin,WR,DAL,2025,14,0,0,0,1,4,0,2,2,26,0
00-0037805,Jeremy Ruckert,TE,NYJ,2025,14,0,0,0,0,0,0,3,2,19,0
00-0037809,Chig Okonkwo,TE,TEN,2025,14,0,0,0,0,0,0,2,2,20,0
00-0037816,Romeo Doubs,WR,GB,2025,14,0,0,0,0,0,0,2,0,0,0
00-0037837,Calvin Austin III,WR,PIT,2025,14,0,0,0,0,0,0,2,1,31,0
00-0037838,Isaiah Likely,TE,BAL,2025,14,0,0,0,0,0,0,6,4,25,1
00-0037840,Kyren Williams,RB,LA,2025,14,0,0,0,13,84,1,2,2,13,0
00-0038041,Jake Ferguson,TE,DAL,2025,14,0,0,0,0,0,0,7,5,58,0
00-0038046,Charlie Kolar,TE,BAL,2025,14,0,0,0,0,0,0,1,1,19,0
00-0038102,Kenny Pickett,QB,LV,2025,14,11,97,1,1,6,0,0,0,0,0
00-0038104,Tyquan Thornton,WR,KC,2025,14,0,0,0,0,0,0,3,2,19,0
00-0038120,Breece Hall,RB,NYJ,2025,14,0,0,0,14,43,0,1,0,0,0
00-0038124,Christian Watson,WR,GB,2025,14,0,0,0,0,0,0,4,4,89,2
00-0038129,Cade Otton,TE,TB,2025,14,0,0,0,0,0,0,4,3,19,0
00-0038134,Kenneth Walker III,RB,SEA,2025,14,0,0,0,10,29,0,3,1,-1,0
00-0038359,Xavier Smith,WR,LA,2025,14,0,0,0,0,0,0,1,1,6,0
00-0038397,Evan Hull,RB,NO,2025,14,0,0,0,1,4,0,1,1,6,0
00-0038440,Zavier Scott,RB,MIN,2025,14,0,0,0,3,15,0,1,1,5,0
00-0038454,Keaton Mitchell,RB,BAL,2025,14,0,0,0,6,76,0,0,0,0,0
00-0038542,Bijan Robinson,RB,ATL,2025,14,0,0,0,20,86,0,2,2,8,0
00-0038543,Jaxon Smith-Njigba,WR,SEA,2025,14,0,0,0,1,-1,0,10,7,92,2
00-0038544,Quentin Johnston,WR,LAC,2025,14,0,0,0,0,0,0,3,2,8,0
00-0038547,Luke Schoonmaker,TE,DAL,2025,14,0,0,0,0,0,0,2,1,12,0
00-0038555,Tank Bigsby,RB,PHI,2025,14,0,0,0,1,4,0,0,0,0,0
00-0038558,Darnell Washington,TE,PIT,2025,14,0,0,0,0,0,0,1,1,12,0
00-0038559,Michael Wilson,WR,ARI,2025,14,0,0,0,0,0,0,16,11,142,2
00-0038563,Tre Tucker,WR,LV,2025,14,0,0,0,0,0,0,5,2,24,0
00-0038589,Josh Whyle,TE,GB,2025,14,0,0,0,0,0,0,1,1,21,0
00-0038597,Chase Brown,RB,CIN,2025,14,0,0,0,12,23,1,4,3,12,1
00-0038611,Chris Rodriguez Jr.,RB,WAS,2025,14,0,0,0,10,52,0,0,0,0,0
00-0038618,Xavier Hutchinson,WR,HOU,2025,14,0,0,0,0,0,0,2,0,0,0
00-0038619,Andrei Iosivas,WR,CIN,2025,14,0,0,0,0,0,0,3,2,17,0
00-0038640,Jalen Brooks,WR,ARI,2025,14,0,0,0,0,0,0,3,2,32,0
00-0038679,Tyrell Shavers,WR,BUF,2025,14,0,0,0,0,0,0,1,1,16,0
00-0038685,Chris Brooks,RB,GB,2025,14,0,0,0,0,0,0,1,1,6,0
00-0038710,Blake Whiteheart,TE,CLE,2025,14,0,0,0,0,0,0,1,0,0,0
00-0038794,Jaleel McLaughlin,RB,DEN,2025,14,0,0,0,4,22,0,1,1,9,0
00-0038797,Emanuel Wilson,RB,GB,2025,14,0,0,0,3,10,0,0,0,0,0
00-0038809,Ben Sims,TE,MIN,2025,14,0,0,0,0,0,0,1,1,9,0
00-0038891,Shedrick Jackson,WR,LV,2025,14,0,0,0,0,0,0,1,1,25,1
00-0038911,Malik Cunningham,WR,DET,2025,14,0,0,0,1,1,0,0,0,0,0
00-0038933,Dalton Kincaid,TE,BUF,2025,14,0,0,0,0,0,0,5,4,41,1
00-0038935,Brenton Strange,TE,JAX,2025,14,0,0,0,0,0,0,6,3,27,0
00-0038951,Sean Tucker,RB,TB,2025,14,0,0,0,7,29,1,0,0,0,0
00-0038953,Dylan Drummond,WR,ATL,2025,14,0,0,0,0,0,0,5,3,21,0
00-0038976,Marvin Mims Jr.,WR,DEN,2025,14,0,0,0,1,2,0,1,1,5,0
00-0038979,Cedric Tillman,WR,CLE,2025,14,0,0,0,0,0,0,3,1,23,0
00-0038994,Jordan Addison,WR,MIN,2025,14,0,0,0,0,0,0,7,4,62,0
00-0038997,Josh Downs,WR,IND,2025,14,0,0,0,0,0,0,5,4,23,0
00-0039032,Tyjae Spears,RB,TEN,2025,14,0,0,0,8,19,0,4,2,28,0
00-0039040,De'Von Achane,RB,MIA,2025,14,0,0,0,7,92,1,1,1,13,0
00-0039041,Elijah Higgins,TE,ARI,2025,14,0,0,0,0,0,0,1,1,0,0
00-0039062,Jonathan Mingo,WR,DAL,2025,14,0,0,0,0,0,0,1,0,0,0
00-0039064,Zay Flowers,WR,BAL,2025,14,0,0,0,1,2,0,11,8,124,0
00-0039067,Rashee Rice,WR,KC,2025,14,0,0,0,0,0,0,8,4,34,0
00-0039074,Davis Allen,TE,LA,2025,14,0,0,0,0,0,0,2,2,21,0
00-0039075,Puka Nacua,WR,LA,2025,14,0,0,0,0,0,0,11,7,167,2
00-0039139,Jahmyr Gibbs,RB,DET,2025,14,0,0,0,12,43,3,7,7,77,0
00-0039144,Luke Musgrave,TE,GB,2025,14,0,0,0,0,0,0,4,2,22,0
00-0039146,Jayden Reed,WR,GB,2025,14,0,0,0,2,22,0,4,4,31,0
00-0039163,C.J. Stroud,QB,HOU,2025,14,31,203,1,2,5,0,0,0,0,0
00-0039165,Zach Charbonnet,RB,SEA,2025,14,0,0,0,7,46,0,3,2,20,0
00-0039338,Brock Bowers,TE,LV,2025,14,0,0,0,0,0,0,5,4,46,1
00-0039361,Bucky Irving,RB,TB,2025,14,0,0,0,15,55,0,3,2,26,1
00-0039373,Audric Estimé,RB,NO,2025,14,0,0,0,3,11,0,0,0,0,0
00-0039391,Kimani Vidal,RB,LAC,2025,14,0,0,0,14,44,0,3,1,60,0
00-0039410,Ryan Flournoy,WR,DAL,2025,14,0,0,0,0,0,0,13,9,115,1
00-0039424,Devaughn Vele,WR,NO,2025,14,0,0,0,0,0,0,5,3,40,0
00-0039451,Isaiah Williams,WR,NYJ,2025,14,0,0,0,0,0,0,3,2,24,0
00-0039530,Brevyn Spann-Ford,TE,DAL,2025,14,0,0,0,0,0,0,1,1,7,0
00-0039589,Kameron Johnson,WR,TB,2025,14,0,0,0,0,0,0,1,0,0,0
00-0039648,David Martin-Robinson,TE,TEN,2025,14,0,0,0,0,0,0,1,1,6,0
00-0039686,Colson Yankoff,TE,WAS,2025,14,0,0,0,0,0,0,1,0,0,0
00-0039732,Bo Nix,QB,DEN,2025,14,38,212,0,3,15,1,0,0,0,0
00-0039738,Blake Corum,RB,LA,2025,14,0,0,0,12,128,2,1,1,3,0
00-0039746,Will Shipley,RB,PHI,2025,14,0,0,0,0,0,0,1,1,3,0
00-0039751,Jordan Whittington,WR,LA,2025,14,0,0,0,0,0,0,1,1,5,0
00-0039793,AJ Barner,TE,SEA,2025,14,0,0,0,0,0,0,4,3,27,0
00-0039796,Rasheen Ali,RB,BAL,2025,14,0,0,0,1,2,0,3,2,11,0
00-0039798,Isaiah Davis,RB,NYJ,2025,14,0,0,0,2,22,0,0,0,0,0
00-0039816,Anthony Gould,WR,IND,2025,14,0,0,0,0,0,0,1,1,3,0
00-0039868,Troy Franklin,WR,DEN,2025,14,0,0,0,0,0,0,4,3,11,0
00-0039874,Jaylen Wright,RB,MIA,2025,14,0,0,0,24,107,1,3,0,0,0
00-0039880,Malik Washington,WR,MIA,2025,14,0,0,0,0,0,0,4,3,10,0
00-0039890,Adonai Mitchell,WR,NYJ,2025,14,0,0,0,0,0,0,6,1,24,0
00-0039893,Brian Thomas Jr.,WR,JAX,2025,14,0,0,0,0,0,0,6,3,87,0
00-0039894,Xavier Worthy,WR,KC,2025,14,0,0,0,0,0,0,4,3,55,0
00-0039901,Keon Coleman,WR,BUF,2025,14,0,0,0,0,0,0,3,2,16,0
00-0039910,Jayden Daniels,QB,WAS,2025,14,20,78,0,4,16,0,0,0,0,0
00-0039912,Ben Sinnott,TE,WAS,2025,14,0,0,0,0,0,0,1,1,8,0
00-0039915,Ladd McConkey,WR,LAC,2025,14,0,0,0,0,0,0,5,1,12,0
00-0039918,Caleb Williams,QB,CHI,2025,14,35,186,2,4,15,0,0,0,0,0
00-0039920,Malachi Corley,WR,CLE,2025,14,0,0,0,1,2,0,0,0,0,0
00-0039923,J.J. McCarthy,QB,MIN,2025,14,23,163,3,6,19,0,0,0,0,0
00-0040024,Darius Cooper,WR,PHI,2025,14,0,0,0,0,0,0,1,1,19,0
00-0040078,Brashard Smith,RB,KC,2025,14,0,0,0,1,7,0,0,0,0,0
00-0040122,Ashton Jeanty,RB,LV,2025,14,0,0,0,10,30,0,4,2,8,0
00-0040126,Colston Loveland,TE,CHI,2025,14,0,0,0,0,0,0,5,4,29,1
00-0040128,Tyler Warren,TE,IND,2025,14,0,0,0,1,2,0,6,2,15,0
00-0040129,Emeka Egbuka,WR,TB,2025,14,0,0,0,0,0,0,9,2,15,0
00-0040130,Jayden Higgins,WR,HOU,2025,14,0,0,0,0,0,0,5,3,34,0
00-0040134,Pat Bryant,WR,DEN,2025,14,0,0,0,0,0,0,4,4,32,0
00-0040138,Jaylin Noel,WR,HOU,2025,14,0,0,0,1,1,0,2,2,12,0
00-0040142,Kaleb Johnson,RB,PIT,2025,14,0,0,0,2,4,0,0,0,0,0
00-0040154,Tai Felton,WR,MIN,2025,14,0,0,0,0,0,0,1,1,10,0
00-0040162,Dylan Sampson,RB,CLE,2025,14,0,0,0,2,4,0,6,5,64,0
00-0040170,Elic Ayomanor,WR,TEN,2025,14,0,0,0,0,0,0,3,1,14,1
00-0040189,Oronde Gadsden II,TE,LAC,2025,14,0,0,0,0,0,0,4,1,7,0
00-0040194,Jackson Hawes,TE,BUF,2025,14,0,0,0,0,0,0,1,1,3,1
00-0040198,Ollie Gordon II,RB,MIA,2025,14,0,0,0,5,17,1,0,0,0,0
00-0040202,Devin Neal,RB,NO,2025,14,0,0,0,19,70,1,1,1,14,0
00-0040206,Riley Leonard,QB,IND,2025,14,29,145,0,2,5,1,0,0,0,0
00-0040236,Kyle Monangai,RB,CHI,2025,14,0,0,0,14,57,0,2,1,0,0
00-0040238,LeQuint Allen Jr.,RB,JAX,2025,14,0,0,0,0,0,0,2,2,8,0
00-0040242,Jacory Croskey-Merritt,RB,WAS,2025,14,0,0,0,7,32,0,0,0,0,0
00-0040259,Gage Larvadain,WR,CLE,2025,14,0,0,0,0,0,0,3,2,18,0
00-0040398,Brady Cook,QB,NYJ,2025,14,30,163,0,1,0,0,0,0,0,0
00-0040583,Woody Marks,RB,HOU,2025,14,0,0,0,26,68,0,3,2,8,1
00-0040584,Gunnar Helm,TE,TEN,2025,14,0,0,0,0,0,0,2,1,8,0
00-0040590,Konata Mumpfield,WR,LA,2025,14,0,0,0,0,0,0,1,1,5,0
00-0040663,Harold Fannin Jr.,TE,CLE,2025,14,0,0,0,0,0,0,11,8,114,1
00-0040666,Omarion Hampton,RB,LAC,2025,14,0,0,0,13,56,0,2,2,11,1
00-0040667,Matthew Golden,WR,GB,2025,14,0,0,0,0,0,0,1,0,0,0
00-0040668,Shedeur Sanders,QB,CLE,2025,14,42,364,3,3,29,1,0,0,0,0
00-0040669,Isaac TeSlaa,WR,DET,2025,14,0,0,0,0,0,0,3,2,20,1
00-0040676,Cam Ward,QB,TEN,2025,14,28,117,2,2,4,0,0,0,0,0
00-0040705,Chimere Dike,WR,TEN,2025,14,0,0,0,0,0,0,8,5,24,1
00-0040719,Bhayshul Tuten,RB,JAX,2025,14,0,0,0,2,5,0,0,0,0,0
00-0040727,Tre Harris,WR,LAC,2025,14,0,0,0,1,3,0,2,1,18,0
00-0040729,Jack Bech,WR,LV,2025,14,0,0,0,0,0,0,6,6,50,0
00-0040730,RJ Harvey,RB,DEN,2025,14,0,0,0,17,75,1,6,6,25,0
00-0040735,Luther Burden III,WR,CHI,2025,14,0,0,0,1,3,0,6,4,67,0
00-0040736,Mason Taylor,TE,NYJ,2025,14,0,0,0,0,0,0,8,5,51,0
00-0040737,Terrance Ferguson,TE,LA,2025,14,0,0,0,0,0,0,1,0,0,0
00-0040739,Elijah Arroyo,TE,SEA,2025,14,0,0,0,0,0,0,1,0,0,0
00-0040743,Tyler Shough,QB,NO,2025,14,20,144,0,7,55,2,0,0,0,0
00-0040782,Isaiah Bond,WR,CLE,2025,14,0,0,0,0,0,0,2,0,0,0
00-0040784,Quinshon Judkins,RB,CLE,2025,14,0,0,0,14,26,0,3,1,58,0
00-0022942,Philip Rivers,QB,IND,2025,15,27,120,1,1,0,0,0,0,0,0
00-0023459,Aaron Rodgers,QB,PIT,2025,15,27,224,2,0,0,0,0,0,0,0
00-0026498,Matthew Stafford,QB,LA,2025,15,38,368,2,1,2,0,0,0,0,0
00-0029604,Kirk Cousins,QB,ATL,2025,15,44,373,3,0,0,0,0,0,0,0
00-0029892,Kyle Juszczyk,FB,SF,2025,15,0,0,0,0,0,0,1,1,7,0
00-0030035,Adam Thielen,WR,PIT,2025,15,0,0,0,0,0,0,1,1,7,0
00-0030279,Keenan Allen,WR,LAC,2025,15,0,0,0,0,0,0,7,5,36,0
00-0030506,Travis Kelce,TE,KC,2025,15,0,0,0,0,0,0,9,7,70,0
00-0030564,DeAndre Hopkins,WR,BAL,2025,15,0,0,0,0,0,0,1,1,32,0
00-0031236,Brandin Cooks,WR,BUF,2025,15,0,0,0,0,0,0,3,0,0,0
00-0031381,Davante Adams,WR,LA,2025,15,0,0,0,0,0,0,9,4,71,0
00-0031408,Mike Evans,WR,TB,2025,15,0,0,0,0,0,0,12,6,132,0
00-0031503,Jameis Winston,QB,NYG,2025,15,1,0,0,0,0,0,0,0,0,0
00-0031588,Stefon Diggs,WR,NE,2025,15,0,0,0,0,0,0,4,3,26,0
00-0031610,Darren Waller,TE,MIA,2025,15,0,0,0,0,0,0,8,7,66,2
00-0031687,Raheem Mostert,RB,LV,2025,15,0,0,0,0,0,0,1,1,2,0
00-0032104,Ameer Abdullah,RB,IND,2025,15,0,0,0,4,15,0,5,5,32,0
00-0032211,Tyler Lockett,WR,LV,2025,15,0,0,0,0,0,0,4,2,10,0
00-0032268,Marcus Mariota,QB,WAS,2025,15,19,211,1,10,43,0,0,0,0,0
00-0032464,Kalif Raymond,WR,DET,2025,15,0,0,0,0,0,0,1,1,20,0
00-0032764,Derrick Henry,RB,BAL,2025,15,0,0,0,11,100,0,0,0,0,0
00-0032775,Demarcus Robinson,WR,SF,2025,15,0,0,0,0,0,0,2,2,36,0
00-0032918,C.J. Ham,FB,MIN,2025,15,0,0,0,1,1,1,0,0,0,0
00-0033077,Dak Prescott,QB,DAL,2025,15,38,294,0,1,2,0,0,0,0,0
00-0033090,Hunter Henry,TE,NE,2025,15,0,0,0,0,0,0,3,1,18,0
00-0033106,Jared Goff,QB,DET,2025,15,41,338,3,0,0,0,0,0,0,0
00-0033119,Jacoby Brissett,QB,ARI,2025,15,40,249,3,3,6,0,0,0,0,0
00-0033280,Christian McCaffrey,RB,SF,2025,15,0,0,0,22,73,1,1,1,14,0
00-0033288,George Kittle,TE,SF,2025,15,0,0,0,0,0,0,9,8,88,1
00-0033293,Aaron Jones,RB,MIN,2025,15,0,0,0,12,34,0,3,3,31,0
00-0033307,Kendrick Bourne,WR,SF,2025,15,0,0,0,0,0,0,3,2,17,0
00-0033319,Nick Mullens,QB,JAX,2025,15,0,0,0,3,-2,0,0,0,0,0
00-0033357,Taysom Hill,TE,NO,2025,15,0,0,0,2,2,0,0,0,0,0
00-0033439,Pharaoh Brown,TE,ARI,2025,15,0,0,0,0,0,0,2,2,1,0
00-0033526,Samaje Perine,RB,CIN,2025,15,0,0,0,14,42,0,1,1,1,0
00-0033555,Mack Hollins,WR,NE,2025,15,0,0,0,0,0,0,8,4,41,0
00-0033576,Eric Saubert,TE,SEA,2025,15,0,0,0,0,0,0,1,1,9,0
00-0033591,Noah Brown,WR,WAS,2025,15,0,0,0,0,0,0,1,1,28,0
00-0033854,Dare Ogunbowale,RB,HOU,2025,15,0,0,0,5,2,0,4,3,32,0
00-0033857,JuJu Smith-Schuster,WR,KC,2025,15,0,0,0,0,0,0,1,0,0,0
00-0033858,Jonnu Smith,TE,PIT,2025,15,0,0,0,1,14,1,2,2,12,0
00-0033873,Patrick Mahomes,QB,KC,2025,15,28,189,0,2,15,1,0,0,0,0
00-0033881,Evan Engram,TE,DEN,2025,15,0,0,0,0,0,0,3,1,12,0
00-0033908,Cooper Kupp,WR,SEA,2025,15,0,0,0,0,0,0,7,5,46,0
00-0033921,Chris Godwin Jr.,WR,TB,2025,15,0,0,0,0,0,0,5,4,20,1
00-0033923,Kareem Hunt,RB,KC,2025,15,0,0,0,6,12,0,2,1,8,0
00-0033955,Jeremy McNichols,RB,WAS,2025,15,0,0,0,9,6,0,1,1,16,0
00-0034272,Marquez Valdes-Scantling,WR,PIT,2025,15,0,0,0,0,0,0,1,1,19,1
00-0034348,Courtland Sutton,WR,DEN,2025,15,0,0,0,0,0,0,10,7,113,1
00-0034351,Dallas Goedert,TE,PHI,2025,15,0,0,0,0,0,0,7,6,70,2
00-0034383,Dalton Schultz,TE,HOU,2025,15,0,0,0,0,0,0,9,8,76,1
00-0034521,Allen Lazard,WR,NYJ,2025,15,0,0,0,0,0,0,2,1,6,0
00-0034613,Tanner Hudson,TE,CIN,2025,15,0,0,0,0,0,0,5,3,16,0
00-0034753,Mark Andrews,TE,BAL,2025,15,0,0,0,0,0,0,3,2,18,0
00-0034796,Lamar Jackson,QB,BAL,2025,15,12,150,2,2,26,0,0,0,0,0
00-0034827,DJ Moore,WR,CHI,2025,15,0,0,0,0,0,0,5,4,69,2
00-0034829,Mike Gesicki,TE,CIN,2025,15,0,0,0,0,0,0,2,1,11,0
00-0034844,Saquon Barkley,RB,PHI,2025,15,0,0,0,22,78,1,3,2,14,0
00-0034855,Baker Mayfield,QB,TB,2025,15,34,277,2,1,1,0,0,0,0,0
00-0034857,Josh Allen,QB,BUF,2025,15,28,193,3,11,48,0,0,0,0,0
00-0034869,Sam Darnold,QB,SEA,2025,15,36,271,0,4,5,0,0,0,0,0
00-0034959,Andrew Beck,RB,NYJ,2025,15,0,0,0,1,5,0,1,0,0,0
00-0034960,Jakobi Meyers,WR,JAX,2025,15,0,0,0,0,0,0,7,5,71,0
00-0035125,Alec Ingold,FB,MIA,2025,15,0,0,0,0,0,0,1,1,4,0
00-0035208,Olamide Zaccheaus,WR,CHI,2025,15,0,0,0,0,0,0,3,0,0,0
00-0035229,T.J. Hockenson,TE,MIN,2025,15,0,0,0,0,0,0,5,4,66,0
00-0035249,Josh Oliver,TE,MIN,2025,15,0,0,0,0,0,0,1,1,18,0
00-0035250,Devin Singletary,RB,NYG,2025,15,0,0,0,5,13,0,1,1,1,0
00-0035261,Tony Pollard,RB,TEN,2025,15,0,0,0,14,104,1,2,1,8,0
00-0035289,Gardner Minshew,QB,KC,2025,15,5,22,0,0,0,0,0,0,0,0
00-0035291,Trayveon Williams,RB,CLE,2025,15,0,0,0,1,3,0,2,2,4,0
00-0035359,David Sills,WR,ATL,2025,15,0,0,0,0,0,0,10,6,78,0
00-0035406,Lil'Jordan Humphrey,WR,DEN,2025,15,0,0,0,0,0,0,4,3,42,1
00-0035535,Darius Slayton,WR,NYG,2025,15,0,0,0,0,0,0,10,4,53,0
00-0035537,Ty Johnson,RB,BUF,2025,15,0,0,0,4,13,0,3,3,15,0
00-0035631,Drew Sample,TE,CIN,2025,15,0,0,0,0,0,0,2,2,12,0
00-0035640,DK Metcalf,WR,PIT,2025,15,0,0,0,0,0,0,3,3,55,1
00-0035643,Jeffery Simmons,DT,TEN,2025,15,0,0,0,0,0,0,1,1,1,1
00-0035659,Terry McLaurin,WR,WAS,2025,15,0,0,0,0,0,0,4,3,69,1
00-0035676,A.J. Brown,WR,PHI,2025,15,0,0,0,0,0,0,2,2,41,1
00-0035685,David Montgomery,RB,DET,2025,15,0,0,0,7,32,1,1,0,0,0
00-0035689,Dawson Knox,TE,BUF,2025,15,0,0,0,0,0,0,4,3,37,2
00-0035700,Josh Jacobs,RB,GB,2025,15,0,0,0,12,73,1,3,2,19,1
00-0035719,Deebo Samuel Sr.,WR,WAS,2025,15,0,0,0,0,0,0,5,3,43,0
00-0035993,Tyler Huntley,QB,BAL,2025,15,0,0,0,3,-3,0,0,0,0,0
00-0036040,Juwan Johnson,TE,NO,2025,15,0,0,0,0,0,0,4,4,30,0
00-0036133,James Proche,WR,TEN,2025,15,0,0,0,0,0,0,1,0,0,0
00-0036139,Rico Dowdle,RB,CAR,2025,15,0,0,0,16,49,1,1,1,5,0
00-0036165,Isaiah Hodgins,WR,NYG,2025,15,0,0,0,0,0,0,2,1,4,0
00-0036182,Nick Westbrook-Ikhine,WR,MIA,2025,15,0,0,0,0,0,0,1,0,0,0
00-0036212,Tua Tagovailoa,QB,MIA,2025,15,28,253,2,1,1,0,0,0,0,0
00-0036223,Jonathan Taylor,RB,IND,2025,15,0,0,0,25,87,0,4,3,14,0
00-0036244,Colby Parkinson,TE,LA,2025,15,0,0,0,0,0,0,7,5,75,2
00-0036252,Michael Pittman,WR,IND,2025,15,0,0,0,0,0,0,5,3,26,0
00-0036259,Jauan Jennings,WR,SF,2025,15,0,0,0,0,0,0,5,3,37,2
00-0036264,Jordan Love,QB,GB,2025,15,40,276,1,3,29,0,0,0,0,0
00-0036275,D'Andre Swift,RB,CHI,2025,15,0,0,0,18,98,2,1,1,-2,0
00-0036290,Cole Kmet,TE,CHI,2025,15,0,0,0,0,0,0,4,2,28,0
00-0036309,Darnell Mooney,WR,ATL,2025,15,0,0,0,0,0,0,6,3,35,0
00-0036322,Justin Jefferson,WR,MIN,2025,15,0,0,0,0,0,0,8,2,22,0
00-0036355,Justin Herbert,QB,LAC,2025,15,29,210,1,2,0,0,0,0,0,0
00-0036358,CeeDee Lamb,WR,DAL,2025,15,0,0,0,0,0,0,10,6,111,0
00-0036389,Jalen Hurts,QB,PHI,2025,15,15,175,3,7,39,0,0,0,0,0
00-0036407,Jerry Jeudy,WR,CLE,2025,15,0,0,0,0,0,0,4,2,22,0
00-0036415,Van Jefferson,WR,TEN,2025,15,0,0,0,0,0,0,5,1,43,0
00-0036429,Charlie Woerner,TE,ATL,2025,15,0,0,0,0,0,0,2,2,12,0
00-0036442,Joe Burrow,QB,CIN,2025,15,39,225,0,2,5,0,0,0,0,0
00-0036554,Nico Collins,WR,HOU,2025,15,0,0,0,0,0,0,4,3,85,2
00-0036555,Chuba Hubbard,RB,CAR,2025,15,0,0,0,8,29,0,1,1,9,0
00-0036590,Quintin Morris,TE,JAX,2025,15,0,0,0,0,0,0,2,2,20,0
00-0036613,Jaylen Waddle,WR,MIA,2025,15,0,0,0,0,0,0,4,2,26,0
00-0036626,Dyami Brown,WR,JAX,2025,15,0,0,0,1,4,0,0,0,0,0
00-0036628,John Bates,TE,WAS,2025,15,0,0,0,0,0,0,1,1,19,0
00-0036727,Adam Prentice,RB,DEN,2025,15,0,0,0,1,-1,0,0,0,0,0
00-0036741,Jack Stoll,TE,NO,2025,15,0,0,0,0,0,0,1,1,7,0
00-0036849,Tutu Atwell,WR,LA,2025,15,0,0,0,0,0,0,2,1,9,0
00-0036875,Rhamondre Stevenson,RB,NE,2025,15,0,0,0,6,50,0,3,3,27,0
00-0036894,Pat Freiermuth,TE,PIT,2025,15,0,0,0,0,0,0,5,3,45,0
00-0036900,Ja'Marr Chase,WR,CIN,2025,15,0,0,0,0,0,0,16,10,132,0
00-0036906,Khalil Herbert,RB,NYJ,2025,15,0,0,0,2,5,0,1,0,0,0
00-0036912,DeVonta Smith,WR,PHI,2025,15,0,0,0,0,0,0,2,2,50,0
00-0036919,Kenneth Gainwell,RB,PIT,2025,15,0,0,0,13,80,0,7,7,46,0
00-0036924,Michael Carter,RB,ARI,2025,15,0,0,0,14,56,0,4,4,38,0
00-0036959,Michael Bandy,WR,DEN,2025,15,0,0,0,0,0,0,1,1,20,1
00-0036963,Amon-Ra St. Brown,WR,DET,2025,15,0,0,0,0,0,0,18,13,164,2
00-0036970,Kyle Pitts,TE,ATL,2025,15,0,0,0,0,0,0,12,11,166,3
00-0036971,Trevor Lawrence,QB,JAX,2025,15,32,330,5,5,51,1,0,0,0,0
00-0036973,Travis Etienne,RB,JAX,2025,15,0,0,0,12,32,0,4,3,73,3
00-0036988,Josh Palmer,WR,BUF,2025,15,0,0,0,0,0,0,2,1,16,0
00-0036997,Javonte Williams,RB,DAL,2025,15,0,0,0,15,91,1,0,0,0,0
00-0037005,Tommy Tremble,TE,CAR,2025,15,0,0,0,0,0,0,4,2,13,0
00-0037085,Tyler Badie,RB,DEN,2025,15,0,0,0,0,0,0,1,1,1,0
00-0037086,Grant Calcaterra,TE,PHI,2025,15,0,0,0,0,0,0,1,1,4,0
00-0037091,Bo Melton,CB,GB,2025,15,0,0,0,1,0,0,1,0,0,0
00-0037157,Bam Knight,RB,ARI,2025,15,0,0,0,1,-2,0,0,0,0,0
00-0037197,Isiah Pacheco,RB,KC,2025,15,0,0,0,11,21,0,0,0,0,0
00-0037228,Jaylen Warren,RB,PIT,2025,15,0,0,0,12,33,0,3,3,15,0
00-0037231,Kevin Austin Jr.,WR,NO,2025,15,0,0,0,0,0,0,5,3,33,0
00-0037239,Chris Olave,WR,NO,2025,15,0,0,0,0,0,0,9,6,85,1
00-0037240,Jameson Williams,WR,DET,2025,15,0,0,0,0,0,0,10,7,134,1
