phase,feature,rule,market,disc_n,disc_roi,disc_z,val_n,val_roi,val_excess,val_z
gp25,h_l3_gtot_vs_line,h_l3_gtot_vs_line >= 10.4,fg_ml_fav,349,4.73363995552063,2.4950147,314,-5.959412455558777,-1.4472905546426773,-0.38589886
stretch,h2h_prev_ats_margin_h,h2h_prev_ats_margin_h >= 6.5,tt_away_over,164,16.013534367084503,2.72718,318,-4.602213203907013,-2.055942267179489,-0.38618472
gp25,a_d5_h1m,a_d5_h1m >= 2.435,fg_spread_fav,516,5.076149106025696,2.0919313,502,-5.283850431442261,-1.657130941748619,-0.38893628
all,a_d3_margin,a_d3_margin <= -6.429,fg_ml_dog,475,11.386975646018982,2.4656034,507,-8.711424469947815,-2.676692232489586,-0.3892573
all,a_l5_margin,a_l5_margin >= 4.4,fg_total_under,699,2.6969728991389275,2.0810764,764,-8.278337866067886,-1.345110684633255,-0.38954985
gp25,d_l3_gtot,d_l3_gtot <= -22.1,fg_total_under,172,16.543342173099518,2.768247,183,-9.195396304130554,-2.7501001954078674,-0.38974553
postdl,a_d5_atsm,a_d5_atsm <= -4.886,fg_spread_dog,175,9.101095050573349,2.319041,185,-13.238199055194855,-2.734754979610443,-0.39016777
gp25,d_l10_cover,d_l10_cover <= -0.2,fg_spread_fav,445,6.830344349145889,2.3303769,400,-5.494312942028046,-1.867593452334404,-0.39127502
all,h_d3_h1t,h_d3_h1t >= 9.079,fg_ml_fav,237,6.292768567800522,2.0327346,217,-6.696948409080505,-1.7809264361858368,-0.39138296
all,st_d_season_frac,st_d_season_frac <= -0.0122,fg_total_over,733,5.745755136013031,2.8406477,738,-3.5236328840255737,-1.3794194906949997,-0.39272434
all,h_l5_margin,h_l5_margin <= -10.2,fg_spread_away,239,7.837415486574173,2.0152442,323,-7.833918184041977,-2.090592309832573,-0.39342454
gp50,h2h_prev_margin_h,h2h_prev_margin_h >= 7,tt_away_over,154,15.034739673137665,2.2378976,289,-4.733675718307495,-2.2021327167749405,-0.39425263
gp25,a_adj_def,a_adj_def >= 115.7,fg_total_under,345,8.46702754497528,2.3489635,435,-8.25129896402359,-1.8060028553009033,-0.39461187
gp50,d_l3_atsm,d_l3_atsm <= -5.833,fg_spread_fav,297,11.214583367109299,2.249165,269,0.03759542014449835,-2.2942859679460526,-0.395226
all,a_d3_margin,a_d3_margin <= -3.833,fg_ml_dog,712,8.748140931129456,2.5561397,780,-8.22899341583252,-2.1942611783742905,-0.3957947
gp25,a_s2d_win,a_s2d_win >= 0.6279,fg_ml_home,354,9.8751500248909,2.7994812,356,-10.599452257156372,-2.1822497248649597,-0.40141177
mid,st_d_gp,st_d_gp >= 1,fg_total_under,305,5.1593441516160965,2.3293307,353,-2.6315802708268166,-2.043878473341465,-0.40255588
stretch,a_l5_h1m,a_l5_h1m >= 4.6,fg_spread_fav,239,13.431216776371002,2.5425735,257,-4.160523414611816,-2.4150026962161064,-0.40572706
gp25,a_s2d_h1t,a_s2d_h1t >= 116.6,fg_ml_home,525,4.398598521947861,2.2234035,541,-10.207962989807129,-1.7907604575157166,-0.40606615
gp25,rt_imp_total,rt_imp_total <= 444.6,fg_total_over,173,14.77343887090683,2.7910666,156,-5.753040313720703,-3.1202005222439766,-0.40837798
stretch,d_d5_cover,d_d5_cover <= -0.2508,tt_home_under,121,16.986387968063354,2.0088449,236,-11.522587388753891,-2.5317125022411346,-0.40980887
all,h_l5_h1m,h_l5_h1m >= 4.6,fg_total_under,486,4.491052404046059,2.1496174,566,-8.577795326709747,-1.644568145275116,-0.40993825
gp25,a_km_14d,a_km_14d <= 4929,fg_ml_dog,525,12.3573437333107,2.1743267,455,-10.434077680110931,-3.0054613947868347,-0.41151956
postdl,d_s2d_h1t,d_s2d_h1t <= -2.683,tt_away_over,158,13.38653564453125,2.109904,270,-5.70562481880188,-2.3782003670930862,-0.4115291
stretch,a_km_14d,a_km_14d <= 4935,fg_ml_dog,343,15.98951518535614,2.0841296,296,-17.50350594520569,-3.665900230407715,-0.41292495
gp25,a_l10_h1t,a_l10_h1t <= 108.1,fg_total_over,175,11.277540028095245,2.3226638,162,-5.733923241496086,-3.1010834500193596,-0.41360757
late,d_s2d_h1t,d_s2d_h1t <= -3.873,fg_ml_home,125,11.67735755443573,2.156703,130,-13.047927618026733,-3.5189293324947357,-0.41499496
gp25,d_km_14d,d_km_14d >= 4103,fg_ml_dog,175,25.77817142009735,2.3728244,146,-12.82276064157486,-5.394144356250763,-0.41838166
gp25,d_s2d_cover,d_s2d_cover <= -0.1367,fg_ml_home,175,16.55496060848236,2.8033724,166,-11.750593781471252,-3.33339124917984,-0.41869816
mid,h2h_prev_total,h2h_prev_total <= 219,fg_spread_fav,153,17.326241731643677,2.483641,168,-11.359589546918869,-3.091937303543091,-0.42003626
gp25,a_adj_off,a_adj_off <= 110.1,fg_total_over,173,13.667507469654083,2.6386762,188,-5.5604033172130585,-2.927563525736332,-0.42063242
postdl,a_d3_margin,a_d3_margin <= -4.178,fg_ml_away,264,18.91244500875473,2.012308,327,-14.32199776172638,-2.999606728553772,-0.4210676
mid,a_d3_h1m,a_d3_h1m >= 3.246,fg_spread_away,266,5.537181347608566,2.3644254,259,-4.080025479197502,-2.499208226799965,-0.4212411
early,a_l3_margin_vs_need,a_l3_margin_vs_need < 0,fg_ml_dog,160,15.030841529369354,2.2537982,148,-14.00565654039383,-5.047634989023209,-0.42172515
all,st_d_l10,st_d_l10 <= -0.4,fg_total_under,251,8.00434947013855,2.1279428,278,-9.347350150346756,-2.4141229689121246,-0.42173547
stretch,d_l5_atsm,d_l5_atsm <= -4.255,fg_spread_fav,335,8.854644745588303,2.1323833,332,-3.96248959004879,-2.21696887165308,-0.42332938
mid,pair_l5_gtot_vs_line,pair_l5_gtot_vs_line >= 6.2,fg_ml_fav,182,11.727076023817062,2.5580723,152,-9.888364374637604,-2.3945987224578857,-0.42362493
veryLate,t60_total_point,t60_total_point >= 230,fg_total_under,165,5.299463123083115,2.0216033,210,-17.256692051887512,-2.7768224477767944,-0.42382386
gp25,d_s2d_h1m,d_s2d_h1m <= -5.698,h1_total_over,120,12.698322534561157,2.1497347,218,-6.447189301252365,-2.753153070807457,-0.42635465
all,rt_imp_total,rt_imp_total <= 445.6,fg_total_over,482,8.132503181695938,2.8524399,294,-4.5379240065813065,-2.3937106132507324,-0.43013883
veryLate,a_l3_h1m,a_l3_h1m >= 4,fg_ml_home,164,13.906027376651764,2.3423214,158,-16.36573225259781,-3.444761037826538,-0.43033195
gp25,d_d3_oum,d_d3_oum >= 11.89,h1_total_under,167,14.271058142185211,2.3726044,313,-7.788402587175369,-2.3378677666187286,-0.43304
all,st_h_win_pct,st_h_win_pct <= 0.3662,fg_spread_away,489,5.026682838797569,2.23155,584,-7.457263022661209,-1.7139371484518051,-0.43370274
all,a_l5_h1m,a_l5_h1m > 0,fg_total_under,1155,1.489838119596243,2.245319,1127,-8.168178796768188,-1.2349516153335571,-0.4343804
stretch,h_l3_opp,h_l3_opp >= 118.7,tt_away_under,152,8.024691790342331,2.0204036,356,-9.707939624786377,-2.2164322435855865,-0.4398465
stretch,a_d3_margin,a_d3_margin <= -3.705,fg_ml_dog,343,17.720425128936768,2.2783983,410,-17.169809341430664,-3.3322036266326904,-0.44174135
gp25,a_l10_margin,a_l10_margin >= 8.7,fg_total_under,173,13.662640750408173,2.3793247,250,-9.113681316375732,-2.6683852076530457,-0.44200337
gp50,d_d3_atsm,d_d3_atsm > 0,h1_spread_dog,237,8.734659105539322,2.1781192,491,-8.643544465303421,-1.9130237400531769,-0.4439676
gp50,a_d3_margin,a_d3_margin <= -3.961,fg_ml_dog,299,20.503701269626617,2.5630512,339,-26.240772008895874,-3.5724207758903503,-0.4453064
postdl,a_s2d_own,a_s2d_own >= 117.9,h1_total_over,133,10.43480634689331,2.0299551,156,-7.150590419769287,-3.423130139708519,-0.44837394
gp50,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line >= 3.92,h1_spread_away,150,13.006943464279175,2.1505415,298,-7.701657712459564,-2.481524273753166,-0.44857833
gp25,d_l10_cover,d_l10_cover <= -0.2,fg_ml_home,450,4.730737581849098,2.125054,404,-10.71234717965126,-2.295144647359848,-0.44973987
stretch,d_s2d_margin,d_s2d_margin >= 5.165,tt_away_over,147,15.444137156009674,2.508653,304,-5.002160370349884,-2.4558894336223602,-0.45104122
postdl,a_venues_7d,a_venues_7d == 4,fg_total_over,294,5.847199633717537,2.0647588,331,-1.9473085179924965,-2.3880235850811005,-0.4557506
all,h_d3_win,h_d3_win <= -0.2404,fg_spread_fav,469,7.059752941131592,2.4205873,431,-7.413409650325775,-2.0992159843444824,-0.4565078
all,d_d5_h1m,d_d5_h1m >= 8.558,fg_total_under,232,12.738707661628723,2.8012724,237,-9.777677059173584,-2.8444498777389526,-0.4588078
mid,d_l3_opp,d_l3_opp <= -10,fg_total_under,180,7.121213525533676,2.065318,169,-3.972913697361946,-3.3852118998765945,-0.46133134
gp50,d_d3_atsm,d_d3_atsm < 0,h1_spread_fav,260,7.636094838380814,2.0779133,447,-4.355797171592712,-2.1102875471115112,-0.46763787
postdl,d_l5_atsm,d_l5_atsm >= 7.1,fg_ml_away,179,23.982952535152435,2.131056,204,-15.549787878990173,-4.227396845817566,-0.4687073
all,h_s2d_h1t,h_s2d_h1t >= 117.8,fg_ml_dog,474,8.67120698094368,2.0746102,533,-9.19751301407814,-3.162780776619911,-0.47159266
all,a_trav_km,a_trav_km >= 2112,fg_spread_away,250,7.693053036928177,2.0371895,259,-8.54220911860466,-2.798883244395256,-0.47165617
gp25,d_s2d_oum,d_s2d_oum <= -1.826,fg_total_under,517,7.455596327781677,2.6345532,513,-8.439504355192184,-1.9942082464694977,-0.47319078
all,d_l3_gtot,d_l3_gtot <= -23,fg_total_under,234,8.508161455392838,2.1353557,229,-9.92317870259285,-2.9899515211582184,-0.47406757
all,h_adj_net,h_adj_net <= -1.689,fg_spread_away,488,4.054678976535797,2.004355,683,-7.4765220284461975,-1.7331961542367935,-0.47429535
gp50,pair_l5_gtot_vs_line,pair_l5_gtot_vs_line <= -2.44,fg_ml_home,298,4.175077378749847,2.107381,272,-14.495612680912018,-2.778174728155136,-0.47750467
gp25,h2h_prev_ats_margin_h,h2h_prev_ats_margin_h >= 6.5,fg_ml_dog,420,14.957550168037415,2.2801843,437,-11.002588272094727,-3.57397198677063,-0.4795849
gp50,pair_l5_gtot_vs_line,pair_l5_gtot_vs_line >= 3.9,fg_total_over,297,7.360944151878357,2.3763099,338,-1.7026619985699654,-2.493172138929367,-0.48091894
gp50,st_d_l10,st_d_l10 > 0,fg_spread_dog,420,1.816558837890625,2.0754545,407,-13.627444207668304,-2.2735334932804108,-0.48138762
mid,d_l10_oum,d_l10_oum < 0,fg_total_under,329,3.2945893704891205,2.0647311,440,-2.777629718184471,-2.1899279206991196,-0.48154837
gp25,a_s2d_h1m,a_s2d_h1m >= 3.357,fg_total_under,172,10.993660241365433,2.0057192,290,-9.14885327219963,-2.703557163476944,-0.48232707
gp50,h_l10_atsm,h_l10_atsm <= -3.25,fg_ml_home,201,8.81926342844963,2.337182,222,-14.842727780342102,-3.1252898275852203,-0.48528895
gp50,a_d5_h1m,a_d5_h1m >= 3.575,fg_spread_fav,195,17.479009926319122,2.7394745,227,-0.7530640810728073,-3.0849454924464226,-0.4881825
all,h_s2d_oum,h_s2d_oum >= 2.204,tt_away_over,365,9.886591881513596,2.3655727,587,-5.820227414369583,-1.914513111114502,-0.4883344
all,a_s2d_gtot,a_s2d_gtot <= 219.4,fg_total_over,231,16.53076559305191,3.3118613,184,-5.582878738641739,-3.438665345311165,-0.48883486
all,h_s2d_gtot,h_s2d_gtot >= 234.1,fg_ml_dog,474,11.46852821111679,2.47467,583,-9.191939979791641,-3.157207742333412,-0.49234757
postdl,d_d5_atsm,d_d5_atsm < 0,fg_spread_fav,402,8.279477059841156,2.046038,452,-0.7363600190728903,-2.216976135969162,-0.4947465
veryLate,d_l3_h1m,d_l3_h1m <= -5,fg_ml_home,161,13.285477459430695,2.2548215,153,-16.94914847612381,-4.028177261352539,-0.49518818
stretch,d_l3_atsm,d_l3_atsm > 0,h1_spread_dog,255,10.725794732570648,2.3378356,583,-6.975798308849335,-1.960979774594307,-0.49570134
gp50,h_s2d_gtot,h_s2d_gtot <= 224.4,tt_away_over,148,14.520791172981262,2.1274078,204,-5.833031982183456,-3.301488980650902,-0.49660048
stretch,h_d5_over,h_d5_over >= 0.1556,fg_ml_home,230,11.318197101354599,2.6475182,245,-14.158950746059418,-3.1281381845474243,-0.49729624
gp50,a_d5_atsm,a_d5_atsm <= -4.705,fg_spread_dog,198,7.033795863389969,2.1944776,195,-14.750462770462036,-3.3965520560741425,-0.4977966
gp25,st_d_gb_1,st_d_gb_1 >= 5,tt_away_under,311,3.2143808901309967,2.3925364,580,-8.495378494262695,-1.9667550921440125,-0.49807513
veryLate,a_l3_atsm,a_l3_atsm <= -3.333,fg_ml_dog,159,32.71860182285309,2.2240524,170,-28.95154058933258,-5.825912952423096,-0.49816024
all,d_l5_win,d_l5_win >= 0.4,tt_away_over,181,13.26122134923935,2.153675,437,-6.175873056054115,-2.270158752799034,-0.4996166
stretch,gbr_fav,gbr_fav <= -0.1818,tt_away_over,182,15.965142846107483,2.866014,354,-5.079790577292442,-2.5335196405649185,-0.50210726
stretch,a_l10_h1m,a_l10_h1m >= 4.1,fg_spread_fav,231,14.039339125156403,2.5965173,227,-4.957280308008194,-3.211759775876999,-0.5071142
postdl,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line >= 3.95,h1_spread_away,140,12.979543209075928,2.2404795,299,-8.639343827962875,-2.804429829120636,-0.5077963
gp25,d_l3_atsm,d_l3_atsm >= 13.38,fg_ml_away,175,22.845938801765442,2.333992,225,-8.093234896659851,-4.565108567476273,-0.5080901
all,h_d3_h1t,h_d3_h1t >= 5.765,fg_ml_fav,474,5.508023127913475,2.6307092,443,-6.538114696741104,-1.6220927238464355,-0.5093351
mid,a_l10_over,a_l10_over >= 0.7,fg_spread_away,139,8.47156047821045,2.0718372,122,-5.994708836078644,-4.413891583681107,-0.510599
mid,gbr_fav,gbr_fav >= 0.03788,fg_spread_dog,180,9.251098334789276,2.312457,219,-4.025353118777275,-3.3035043627023697,-0.512161
all,a_adj_off,a_adj_off >= 116.2,fg_total_under,243,7.6388053596019745,2.0340605,527,-9.066123515367508,-2.1328963339328766,-0.5130189
stretch,d_l3_atsm,d_l3_atsm < 0,h1_spread_fav,314,4.867269471287727,2.087128,500,-6.189023330807686,-2.1915029734373093,-0.51366687
gp25,h_l3_h1t,h_l3_h1t >= 125.3,fg_ml_fav,178,6.085417419672012,2.0422113,157,-7.2402723133563995,-2.7281504124403,-0.51436466
late,a_l5_win,a_l5_win >= 0.8,fg_total_under,140,24.085110425949097,2.286238,152,-10.824960470199585,-3.985905647277832,-0.5148585
gp25,h_l5_gtot_vs_line,h_l5_gtot_vs_line >= 5.585,fg_spread_fav,517,5.607717111706734,2.220586,501,-5.838862434029579,-2.2121429443359375,-0.5186828
postdl,a_d3_margin,a_d3_margin <= -4.178,fg_ml_dog,264,23.292070627212524,2.4990792,327,-26.153746247291565,-4.250320792198181,-0.51943207
gp50,h_l3_atsm,h_l3_atsm >= 6,fg_spread_dog,198,6.065162643790245,2.05162,215,-14.750051498413086,-3.3961407840251923,-0.5226383
stretch,gbr_h,gbr_h <= -0.1765,tt_away_over,122,15.787740051746368,2.3257017,228,-5.849782377481461,-3.3035114407539368,-0.5254288
gp50,d_l3_atsm,d_l3_atsm >= 9,fg_ml_away,200,23.107659816741943,2.1749868,222,-14.914552867412567,-4.571062326431274,-0.5257381
postdl,a_s2d_h1t,a_s2d_h1t >= 117,fg_ml_home,264,6.3655853271484375,2.0938714,252,-13.631680607795715,-3.2252736389636993,-0.52631176
stretch,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line >= 3.8,h1_spread_away,175,12.079160660505295,2.2328115,345,-6.955422461032867,-2.7128804475069046,-0.52760625
all,pair_l3_oum,pair_l3_oum >= 7.017,tt_away_over,191,15.006639063358307,2.4715707,442,-6.319355219602585,-2.4136409163475037,-0.5342244
stretch,a_d5_h1m,a_d5_h1m >= 3.589,fg_spread_fav,224,14.205250144004822,2.5828958,263,-4.892023280262947,-3.146502375602722,-0.53475606
stretch,d_l3_atsm,d_l3_atsm >= 8.833,fg_ml_away,230,20.70026993751526,2.1163807,274,-10.138338059186935,-4.3269336223602295,-0.53632224
stretch,d_d3_atsm,d_d3_atsm <= -5.501,fg_spread_fav,341,9.178561717271805,2.2140787,334,-4.549277573823929,-2.803756855428219,-0.5369865
gp25,open_total_point,open_total_point <= 222.1,fg_total_over,347,6.183016300201416,2.2764313,363,-5.327149108052254,-2.694309316575527,-0.5379207
gp25,t4_total_point,t4_total_point <= 221.5,fg_total_over,356,5.643660947680473,2.1991518,387,-5.270028114318848,-2.637188322842121,-0.5436434
mid,st_d_season_frac,st_d_season_frac >= 0.0122,fg_total_under,272,7.389572262763977,2.5852277,303,-3.5758860409259796,-2.988184243440628,-0.54527104
mid,a_s2d_h1t,a_s2d_h1t <= 111.8,fg_spread_home,177,14.344173669815063,2.1038647,200,-11.102617532014847,-3.6939747631549835,-0.5473534
gp25,pair_l5_oum,pair_l5_oum >= 3.575,tt_away_over,229,11.783665418624878,2.184768,508,-5.800191313028336,-2.3235753178596497,-0.55151397
all,a_d3_over,a_d3_over >= 0.4048,h1_spread_dog,126,10.57683676481247,2.2086728,229,-5.809858068823814,-3.487997129559517,-0.55260223
gp50,d_d5_atsm,d_d5_atsm < 0,fg_spread_fav,472,7.5944408774375916,2.0109384,455,-0.13487092219293118,-2.466752380132675,-0.5526537
stretch,st_d_win_pct,st_d_win_pct >= 0.08919,tt_away_over,196,9.534411877393723,2.0181205,383,-5.236535146832466,-2.6902642101049423,-0.5545809
stretch,d_s2d_win,d_s2d_win >= 0.08753,tt_away_over,196,12.534186244010925,2.4641092,385,-5.2329447120428085,-2.6866737753152847,-0.555285
veryLate,d_l10_atsm,d_l10_atsm <= -2.6,fg_spread_fav,157,17.963583767414093,2.4516854,156,1.582241989672184,-4.220708459615707,-0.55549055
stretch,h_d3_h1t,h_d3_h1t >= 5.792,fg_ml_fav,229,5.769975855946541,2.2110114,233,-5.343316867947578,-2.353057824075222,-0.55798066
gp50,h_d3_h1m,h_d3_h1m >= 5.365,fg_total_under,199,17.03973561525345,3.0035203,199,-13.650591671466827,-3.7831462919712067,-0.5599108
postdl,a_d3_margin,a_d3_margin <= -6.854,fg_spread_dog,175,11.275722831487656,2.6205323,218,-14.119957387447357,-3.6165133118629456,-0.5600998
stretch,st_d_gb_1,st_d_gb_1 <= -10,tt_away_over,147,14.163979887962341,2.3438258,284,-5.705868452787399,-3.1595975160598755,-0.5608691
stretch,d_s2d_margin,d_s2d_margin >= 2.812,tt_away_over,200,9.352430701255798,2.011279,407,-5.19828274846077,-2.652011811733246,-0.563564
stretch,rt_net_diff,rt_net_diff >= 2.013,tt_away_over,204,10.868564248085022,2.2612562,409,-5.200517922639847,-2.654246985912323,-0.5654232
all,h_d3_h1m,h_d3_h1m >= 5.043,fg_total_under,470,5.207560583949089,2.2766685,470,-9.428887069225311,-2.49565988779068,-0.566882
late,pair_l5_gtot_vs_line,pair_l5_gtot_vs_line <= -3.5,fg_ml_home,187,10.379929840564728,2.461749,199,-13.416987657546997,-3.8879893720149994,-0.56729925
gp25,a_adj_tempo_pts,a_adj_tempo_pts >= 230.3,fg_total_under,345,8.46702829003334,2.3489637,509,-8.847906440496445,-2.402610331773758,-0.5678705
gp25,h_d5_opp,h_d5_opp >= 5.022,fg_spread_fav,344,8.206109702587128,2.3162544,293,-6.795153766870499,-3.168434277176857,-0.56813073
postdl,a_l10_atsm,a_l10_atsm <= -2.2,h1_spread_away,142,11.564020067453384,2.0795121,302,-8.964360505342484,-3.129446506500244,-0.56948245
postdl,h_l10_atsm,h_l10_atsm <= -3.25,fg_ml_home,178,9.614869207143784,2.1092255,226,-14.093783497810364,-3.687376528978348,-0.56983346
all,gbr_dog,gbr_dog < 0,fg_spread_fav,417,5.778991058468819,2.0084717,372,-8.138710260391235,-2.8245165944099426,-0.57064766
all,h_s2d_oum,h_s2d_oum >= 2.204,fg_ml_away,711,5.483042076230049,2.053639,593,-7.2266727685928345,-3.134102374315262,-0.5713904
mid,a_s2d_over,a_s2d_over <= 0.4333,fg_total_over,182,20.63399702310562,3.1329894,194,-12.422174215316772,-3.9268694818019867,-0.57356185
all,a_d3_margin,a_d3_margin <= -9.842,fg_spread_dog,235,10.530680418014526,2.5640783,255,-7.113778591156006,-3.4337062388658524,-0.5739423
veryLate,d_l3_cover,d_l3_cover >= 0.3333,fg_ml_away,175,29.669979214668274,2.1761796,176,-16.03253334760666,-5.674435198307037,-0.57557774
stretch,t4_total_point,t4_total_point <= 219.5,fg_total_over,232,7.798027992248535,2.4821198,183,-2.9575806111097336,-4.058750718832016,-0.576208
early,gbr_fav,gbr_fav < 0,fg_spread_home,153,12.390925735235214,2.022861,169,-3.927648812532425,-4.234056919813156,-0.5770807
stretch,st_d_l10,st_d_l10 < 0,fg_spread_home,501,1.3698749244213104,2.161779,481,-3.86313796043396,-2.5124285370111465,-0.5772478
mid,a_s2d_over,a_s2d_over <= 0.4545,fg_total_over,271,12.716962397098541,2.4569669,258,-11.948060989379883,-3.452756255865097,-0.58157897
postdl,a_l5_h1m,a_l5_h1m >= 3,tt_away_under,151,6.428477168083191,2.0207005,298,-9.9274642765522,-3.221287578344345,-0.58467394
late,a_l5_h1m,a_l5_h1m > 0,fg_total_under,301,17.336151003837585,2.1184292,291,-10.112951695919037,-3.273896872997284,-0.58512753
mid,a_l10_h1t,a_l10_h1t >= 119.7,fg_total_under,185,7.324124127626419,2.122734,153,-5.133132264018059,-4.545430466532707,-0.5893923
gp25,h_l5_h1m,h_l5_h1m >= 4.8,fg_total_under,355,9.168905019760132,2.5213108,404,-9.259092062711716,-2.813795953989029,-0.5925027
postdl,h_s2d_opp,h_s2d_opp <= 112.4,tt_away_over,139,13.749362528324127,2.0244374,347,-6.367030739784241,-3.039606288075447,-0.5962828
all,d_l10_cover,d_l10_cover <= -0.3,fg_ml_home,249,12.422256171703339,2.5405197,267,-10.62898263335228,-3.7692375481128693,-0.5974401
gp25,a_l5_oum,a_l5_oum >= 11.2,fg_spread_away,172,12.087234109640121,2.0032237,139,-10.755211859941483,-4.878139868378639,-0.6023728
postdl,d_l3_atsm,d_l3_atsm >= 9.333,fg_ml_away,177,28.5597026348114,2.5446258,207,-16.73070639371872,-5.408315360546112,-0.6040332
mid,h_d5_over,h_d5_over <= -0.175,fg_ml_away,183,12.359799444675446,2.284754,202,-3.353472054004669,-5.831919610500336,-0.6045527
all,h_d3_h1t,h_d3_h1t >= 3.623,fg_ml_fav,711,2.848653681576252,2.2091892,685,-6.466403603553772,-1.5503816306591034,-0.6053548
postdl,d_l3_atsm,d_l3_atsm < 0,h1_spread_fav,246,8.38431864976883,2.10464,425,-4.819274321198463,-2.8051666915416718,-0.6061575
late,h_d3_h1t,h_d3_h1t <= -3.238,fg_ml_home,187,7.17250183224678,2.0263128,200,-13.689368963241577,-4.1603706777095795,-0.6085659
gp25,a_l5_h1m,a_l5_h1m > 0,tt_away_under,449,-0.2552276710048318,2.095374,822,-8.549780398607254,-2.021156996488571,-0.6093496
gp25,st_d_gb_10,st_d_gb_10 <= -4.95,tt_away_over,293,9.316793829202652,2.0227785,585,-5.869637429714203,-2.393021434545517,-0.60952634
