market,model,mode,cut,venue,n,win,roi,blind_roi,delta
player_points,clf,mkt,top100%,cons,46518,50.53097725611592,-5.464102647193727,-3.794376711950159,-1.6697259352435676
player_points,clf,mkt,top100%,best,46600,52.08583690987124,-2.0449733411805315,-0.30085729606161815,-1.7441160451189135
player_points,clf,mkt,top25%,cons,11630,51.20378331900258,-4.346621265107972,-2.9763413541601937,-1.3702799109477781
player_points,clf,mkt,top25%,best,11650,52.54935622317597,-0.9962670240279432,0.46838164738831095,-1.464648671416254
player_points,clf,mkt,top10%,cons,4652,51.91315563198624,-3.0850323668247857,-0.9593804643160295,-2.125651902508756
player_points,clf,mkt,top10%,best,4660,53.36909871244635,0.643108689222213,2.7975142692803314,-2.1544055800581186
player_points,clf,mkt,top5%,cons,2326,52.14961306964746,-2.6510502486421643,-0.7283225104609954,-1.922727738181169
player_points,clf,mkt,top5%,best,2330,53.81974248927038,1.4775411611974496,3.318964191772395,-1.8414230305749455
player_points,clf,abs,top100%,cons,46518,50.8856786620233,-5.429196067635225,-3.794376711950159,-1.6348193556850656
player_points,clf,abs,top100%,best,46600,52.24248927038626,-2.1093823065573565,-0.30085729606161815,-1.8085250104957384
player_points,clf,abs,top25%,cons,11630,52.01203783319003,-3.916848641680113,-2.1318099381897024,-1.7850387034904105
player_points,clf,abs,top25%,best,11650,53.08154506437768,-0.7080019031983077,1.1639716799167092,-1.8719735831150168
player_points,clf,abs,top10%,cons,4652,53.09544282029235,-1.9247602360677023,-0.4724694830737848,-1.4522907529939175
player_points,clf,abs,top10%,best,4660,54.31330472103004,1.6842482581159075,3.2545451263501413,-1.5702968682342338
player_points,clf,abs,top5%,cons,2326,53.43938091143594,-1.3704401198278084,-1.9770600625593295,0.6066199427315211
player_points,clf,abs,top5%,best,2330,54.592274678111586,2.1304775000641785,1.762663709247573,0.3678137908166055
player_points,clf,under,top100%,cons,46518,51.451051205984776,-3.794376711950159,-3.794376711950159,0.0
player_points,clf,under,top100%,best,46600,53.17381974248927,-0.30085729606161815,-0.30085729606161815,0.0
player_points,clf,under,top25%,cons,11630,52.52794496990541,-2.003124788313822,-3.794376711950159,1.7912519236363371
player_points,clf,under,top25%,best,11650,53.75965665236051,1.0541215536420436,-0.30085729606161815,1.3549788497036617
player_points,clf,under,top10%,cons,4652,52.8804815133276,-1.435831963042196,-3.794376711950159,2.358544748907963
player_points,clf,under,top10%,best,4660,54.163090128755364,1.9653224510184686,-0.30085729606161815,2.266179747080087
player_points,clf,under,top5%,cons,2326,53.61134995700774,-0.02354650485136339,-3.794376711950159,3.7708302070987956
player_points,clf,under,top5%,best,2330,55.193133047210296,3.9394123206322798,-0.30085729606161815,4.240269616693898
player_points,mlp,mkt,top100%,cons,46518,50.70080398985339,-5.235514844179902,-3.794376711950159,-1.4411381322297432
player_points,mlp,mkt,top100%,best,46600,52.34978540772532,-1.7409689618282562,-0.30085729606161815,-1.4401116657666382
player_points,mlp,mkt,top25%,cons,11630,51.1006018916595,-4.673207652845571,-3.843513050677955,-0.8296946021676161
player_points,mlp,mkt,top25%,best,11650,52.6695278969957,-1.2270412158556763,0.04470417018612055,-1.2717453860417969
player_points,mlp,mkt,top10%,cons,4652,51.56921754084265,-3.774944134857362,-3.795075021934017,0.020130887076655224
player_points,mlp,mkt,top10%,best,4660,53.24034334763949,-0.191902362225905,0.26041457069789903,-0.45231693292380404
player_points,mlp,mkt,top5%,cons,2326,51.633705932932074,-3.5091550874997086,-3.4719166269818977,-0.03723846051781088
player_points,mlp,mkt,top5%,best,2330,53.21888412017167,-0.11076401743254437,0.344862810020283,-0.4556268274528274
player_points,mlp,abs,top100%,cons,46518,51.014660991444174,-5.182084851593178,-3.794376711950159,-1.3877081396430189
player_points,mlp,abs,top100%,best,46600,52.467811158798284,-1.8123950293135744,-0.30085729606161815,-1.5115377332519562
player_points,mlp,abs,top25%,cons,11630,51.487532244196046,-5.001889684542642,-3.550031713033071,-1.4518579715095714
player_points,mlp,abs,top25%,best,11650,52.61802575107296,-2.00779465135075,-0.11757428451669064,-1.8902203668340591
player_points,mlp,abs,top10%,cons,4652,52.450558899398104,-3.4251256790636737,-3.20376920884576,-0.2213564702179136
player_points,mlp,abs,top10%,best,4660,53.798283261802574,0.03819022823300996,0.9213342891742231,-0.8831440609412131
player_points,mlp,abs,top5%,cons,2326,52.837489251934656,-2.8685485404417217,-3.3487662301428447,0.480217689701123
player_points,mlp,abs,top5%,best,2330,54.33476394849785,0.9478467523795853,0.9672599340201448,-0.019413181640559496
player_points,mlp,under,top100%,cons,46518,51.451051205984776,-3.794376711950159,-3.794376711950159,0.0
player_points,mlp,under,top100%,best,46600,53.17381974248927,-0.30085729606161815,-0.30085729606161815,0.0
player_points,mlp,under,top25%,cons,11630,52.12381771281169,-2.8200316582890492,-3.794376711950159,0.9743450536611098
player_points,mlp,under,top25%,best,11650,53.5793991416309,0.5138231060535612,-0.30085729606161815,0.8146804021151793
player_points,mlp,under,top10%,cons,4652,52.02063628546861,-3.0610143369574643,-3.794376711950159,0.7333623749926947
player_points,mlp,under,top10%,best,4660,53.562231759656655,0.3571351505656099,-0.30085729606161815,0.657992446627228
player_points,mlp,under,top5%,cons,2326,52.23559759243336,-2.519169831624445,-3.794376711950159,1.275206880325714
player_points,mlp,under,top5%,best,2330,53.99141630901288,1.1773293263922433,-0.30085729606161815,1.4781866224538613
player_points,stack,mkt,top100%,cons,38542,51.26355663951014,-4.026693115595139,-4.19954685793452,0.172853742339381
player_points,stack,mkt,top100%,best,38612,52.755620014503265,-0.8345506700174704,-0.6653560371234924,-0.16919463289397796
player_points,stack,mkt,top25%,cons,9637,52.76538341807616,-1.478409910642397,-1.347937721972076,-0.13047218867032084
player_points,stack,mkt,top25%,best,9653,53.952139231327045,1.4114696337598032,1.5506917301835166,-0.13922209642371342
player_points,stack,mkt,top10%,cons,3858,53.73250388802489,0.1264451512899839,0.37098933588723065,-0.24454418459724675
player_points,stack,mkt,top10%,best,3862,54.55722423614707,2.3647005788900888,2.57193341828084,-0.20723283939075143
player_points,stack,mkt,top5%,cons,1928,54.30497925311203,0.6706963374406966,1.3701270230083544,-0.6994306855676579
player_points,stack,mkt,top5%,best,1931,54.99741066804764,2.671042956693502,3.294698516671859,-0.6236555599783569
player_points,stack,abs,top100%,cons,38542,52.093819729126665,-3.9280990835824947,-4.19954685793452,0.27144777435202494
player_points,stack,abs,top100%,best,38612,53.035325805449084,-1.0443288909701083,-0.6653560371234924,-0.37897285384661583
player_points,stack,abs,top25%,cons,9712,53.98476112026359,-1.775725588472514,-1.8209748718844607,0.04524928341194667
player_points,stack,abs,top25%,best,9737,54.59587141830132,0.7770598675419421,0.7310997439542443,0.045960123587697854
player_points,stack,abs,top10%,cons,4263,54.56251466103683,-1.6735979349099217,-1.5010487018212058,-0.17254923308871595
player_points,stack,abs,top10%,best,4269,54.95432185523542,0.4038196951534854,0.5541363709647026,-0.15031667581121716
player_points,stack,abs,top5%,cons,2140,56.401869158878505,0.7520910234094781,0.7008197430138277,0.05127128039565043
player_points,stack,abs,top5%,best,2144,56.71641791044776,2.673917252625992,2.6961639356702123,-0.022246683044220283
player_points,stack,under,top100%,cons,38542,51.21944891287426,-4.19954685793452,-4.19954685793452,0.0
player_points,stack,under,top100%,best,38612,53.02755620014503,-0.6653560371234924,-0.6653560371234924,0.0
player_points,stack,under,top25%,cons,9640,52.65560165975104,-1.5983746556325573,-4.19954685793452,2.6011722023019623
player_points,stack,under,top25%,best,9654,53.853325046612795,1.3169415747375994,-0.6653560371234924,1.982297611861092
player_points,stack,under,top10%,cons,3869,53.70896872576893,0.3608555009920303,-4.19954685793452,4.56040235892655
player_points,stack,under,top10%,best,3877,54.60407531596595,2.7551824295677596,-0.6653560371234924,3.420538466691252
player_points,stack,under,top5%,cons,1929,54.22498703991706,1.0297964186542325,-4.19954685793452,5.229343276588752
player_points,stack,under,top5%,best,1931,54.84205075090627,2.8868423293502388,-0.6653560371234924,3.552198366473731
player_points_assists,qreg,mkt,top100%,cons,41311,51.02999201181283,-4.70826061534159,-4.528104944982397,-0.1801556703591931
player_points_assists,qreg,mkt,top100%,best,41496,51.961634856371695,-2.609772924481041,-2.0748400951893498,-0.5349328292916913
player_points_assists,qreg,mkt,top25%,cons,10328,51.781564678543766,-3.4690054729407747,-4.161582240801648,0.6925767678608734
player_points_assists,qreg,mkt,top25%,best,10374,52.46770773086562,-1.65951195562049,-1.910607139568281,0.25109518394779107
player_points_assists,qreg,mkt,top10%,cons,4132,51.911907066795735,-2.974792504241367,-3.83776867724342,0.8629761730020529
player_points_assists,qreg,mkt,top10%,best,4150,52.795180722891565,-0.7418957503445177,-1.3282367522457996,0.5863410019012819
player_points_assists,qreg,mkt,top5%,cons,2066,52.6621490803485,-1.6451871522052246,-0.40548514188893886,-1.2397020103162857
player_points_assists,qreg,mkt,top5%,best,2075,53.445783132530124,0.536473279975983,2.077503434146743,-1.54103015417076
player_points_assists,qreg,abs,top100%,cons,41311,51.121977197356635,-5.121935822686634,-4.528104944982397,-0.5938308777042369
player_points_assists,qreg,abs,top100%,best,41496,52.00019278966648,-3.0147664138340917,-2.0748400951893498,-0.939926318644742
player_points_assists,qreg,abs,top25%,cons,10328,52.87567776917118,-2.5606190749695834,-4.297073881446992,1.7364548064774086
player_points_assists,qreg,abs,top25%,best,10374,53.450935029882395,-0.8059948493180902,-2.0851372661263308,1.2791424168082406
player_points_assists,qreg,abs,top10%,cons,4132,52.80735721200387,-2.817133025762996,-4.186857113071932,1.3697240873089362
player_points_assists,qreg,abs,top10%,best,4150,53.445783132530124,-0.8139934683420571,-1.7517195150076623,0.9377260466656052
player_points_assists,qreg,abs,top5%,cons,2066,54.11423039690223,-0.472083096351882,-2.578855893734233,2.106772797382351
player_points_assists,qreg,abs,top5%,best,2075,54.602409638554214,1.3712404262588684,-0.35575252555939085,1.7269929518182594
player_points_assists,qreg,under,top100%,cons,41311,51.13408051124397,-4.528104944982397,-4.528104944982397,0.0
player_points_assists,qreg,under,top100%,best,41496,52.320705610179296,-2.0748400951893498,-2.0748400951893498,0.0
player_points_assists,qreg,under,top25%,cons,10328,52.95313710302091,-1.2389577538536833,-4.528104944982397,3.2891471911287136
player_points_assists,qreg,under,top25%,best,10374,53.85579332947754,0.9452905192043318,-2.0748400951893498,3.0201306143936817
player_points_assists,qreg,under,top10%,cons,4132,52.904162633107454,-1.368903101125276,-4.528104944982397,3.1592018438571214
player_points_assists,qreg,under,top10%,best,4150,53.662650602409634,0.6495944620615028,-2.0748400951893498,2.7244345572508526
player_points_assists,qreg,under,top5%,cons,2066,53.14617618586641,-0.6672140820328748,-4.528104944982397,3.8608908629495224
player_points_assists,qreg,under,top5%,best,2075,54.024096385542165,1.6353884892291333,-2.0748400951893498,3.7102285844184832
player_points_assists,resid,mkt,top100%,cons,41311,51.10987388346929,-4.651437437164103,-4.528104944982397,-0.12333249218170561
player_points_assists,resid,mkt,top100%,best,41496,52.09417775207249,-2.480371368800098,-2.0748400951893498,-0.40553127361074814
player_points_assists,resid,mkt,top25%,cons,10328,51.926800929512005,-3.3315192743570283,-2.9178285476406076,-0.4136907267164207
player_points_assists,resid,mkt,top25%,best,10374,52.824368613842296,-1.0577757199513376,-0.22587818011902927,-0.8318975398323083
player_points_assists,resid,mkt,top10%,cons,4132,51.0648596321394,-5.009471868153117,-4.433053379945118,-0.5764184882079988
player_points_assists,resid,mkt,top10%,best,4150,51.78313253012048,-2.872364141854895,-1.7389809079917078,-1.1333832338631873
player_points_assists,resid,mkt,top5%,cons,2066,51.30687318489835,-4.819208943255296,-1.4475751534782328,-3.371633789777063
player_points_assists,resid,mkt,top5%,best,2075,51.80722891566265,-2.989334755633251,1.1241400098226157,-4.113474765455867
player_points_assists,resid,abs,top100%,cons,41311,51.53591053230374,-4.3604813117017835,-4.528104944982397,0.16762363328061358
player_points_assists,resid,abs,top100%,best,41496,52.47975708502024,-2.1841935214450277,-2.0748400951893498,-0.1093534262556779
player_points_assists,resid,abs,top25%,cons,10328,52.236638264910916,-3.3439835382006504,-3.168807590220161,-0.17517594798048952
player_points_assists,resid,abs,top25%,best,10375,53.02168674698795,-1.1774250708430645,-0.5859793456203967,-0.5914457252226678
player_points_assists,resid,abs,top10%,cons,4140,51.35265700483092,-4.985170643686673,-4.344255020077102,-0.6409156236095708
player_points_assists,resid,abs,top10%,best,4151,51.93929173693086,-3.0087087792507052,-1.5172591556327597,-1.4914496236179455
player_points_assists,resid,abs,top5%,cons,2066,51.597289448209104,-4.75864326734626,-1.6745024821418992,-3.0841407852043607
player_points_assists,resid,abs,top5%,best,2075,52.19277108433735,-2.656893316521702,1.0789953944194748,-3.7358887109411767
player_points_assists,resid,under,top100%,cons,41311,51.13408051124397,-4.528104944982397,-4.528104944982397,0.0
player_points_assists,resid,under,top100%,best,41496,52.320705610179296,-2.0748400951893498,-2.0748400951893498,0.0
player_points_assists,resid,under,top25%,cons,10328,53.04996127033308,-1.1790219743430939,-4.528104944982397,3.3490829706393033
player_points_assists,resid,under,top25%,best,10374,53.85579332947754,0.8493539534117045,-2.0748400951893498,2.9241940486010543
player_points_assists,resid,under,top10%,cons,4133,53.10912170336317,-1.1789360722473279,-4.528104944982397,3.3491688727350692
player_points_assists,resid,under,top10%,best,4150,53.68674698795181,0.5747700225876038,-2.0748400951893498,2.6496101177769535
player_points_assists,resid,under,top5%,cons,2066,52.22652468538238,-2.9946066576190518,-4.528104944982397,1.5334982873633454
player_points_assists,resid,under,top5%,best,2075,52.626506024096386,-1.404747658465282,-2.0748400951893498,0.6700924367240677
player_points_assists,ridge,mkt,top100%,cons,41311,51.61579240396021,-3.7827073877025295,-4.528104944982397,0.7453975572798677
player_points_assists,ridge,mkt,top100%,best,41496,52.38577212261423,-1.9499135527027947,-2.0748400951893498,0.1249265424865551
player_points_assists,ridge,mkt,top25%,cons,10328,53.137103020914026,-1.3523918207905072,-3.22104701808402,1.8686551972935128
player_points_assists,ridge,mkt,top25%,best,10378,53.61341298901523,0.1362181153226666,-0.9992496014835978,1.1354677168062643
player_points_assists,ridge,mkt,top10%,cons,4132,53.82381413359148,-0.4320844676118391,-2.53291675047399,2.1008322828621506
player_points_assists,ridge,mkt,top10%,best,4150,54.40963855421687,1.2840540409088135,-0.25241716224026967,1.536471203149083
player_points_assists,ridge,mkt,top5%,cons,2066,53.82381413359148,-0.6066714228642068,-1.669192498789637,1.0625210759254302
player_points_assists,ridge,mkt,top5%,best,2075,54.36144578313253,1.0742031292742993,0.20704097632902213,0.8671621529452771
player_points_assists,ridge,abs,top100%,cons,41311,52.06603568056934,-3.788677487093213,-4.528104944982397,0.739427457889184
player_points_assists,ridge,abs,top100%,best,41496,52.74484287642183,-1.9677901333504981,-2.0748400951893498,0.10704996183885163
player_points_assists,ridge,abs,top25%,cons,10361,53.92336647041791,-1.5466296077982682,-3.4663911285046938,1.9197615207064256
player_points_assists,ridge,abs,top25%,best,10392,54.29176289453426,-0.08182179891117909,-1.3810284854449888,1.2992066865338097
player_points_assists,ridge,abs,top10%,cons,4133,54.34309218485362,-1.3598098957939526,-2.38322491164707,1.0234150158531174
player_points_assists,ridge,abs,top10%,best,4159,54.77278191873046,0.23936987152521527,-0.18804337606317695,0.4274132475883922
player_points_assists,ridge,abs,top5%,cons,2088,55.220306513409966,-0.13920156663405026,-1.8862615257387416,1.7470599591046914
player_points_assists,ridge,abs,top5%,best,2093,55.51839464882943,1.2472523551663883,-0.05931415115881354,1.3065665063252019
player_points_assists,ridge,under,top100%,cons,41311,51.13408051124397,-4.528104944982397,-4.528104944982397,0.0
player_points_assists,ridge,under,top100%,best,41496,52.320705610179296,-2.0748400951893498,-2.0748400951893498,0.0
player_points_assists,ridge,under,top25%,cons,10328,52.94345468628969,-1.4921431678565873,-4.528104944982397,3.03596177712581
player_points_assists,ridge,under,top25%,best,10374,53.528050896471946,0.2660664894779868,-2.0748400951893498,2.3409065846673367
player_points_assists,ridge,under,top10%,cons,4132,55.49370764762826,3.07999039781059,-4.528104944982397,7.608095342792987
player_points_assists,ridge,under,top10%,best,4150,56.04819277108434,4.970911609121116,-2.0748400951893498,7.045751704310466
player_points_assists,ridge,under,top5%,cons,2069,55.4857419043016,2.9066367331422316,-4.528104944982397,7.434741678124629
player_points_assists,ridge,under,top5%,best,2075,56.192771084337345,5.095519927610834,-2.0748400951893498,7.170360022800184
player_points_assists,clf,mkt,top100%,cons,41311,51.02999201181283,-4.730207380572423,-4.528104944982397,-0.20210243559002627
player_points_assists,clf,mkt,top100%,best,41496,52.12309620204357,-2.3701601843625246,-2.0748400951893498,-0.29532008917317487
player_points_assists,clf,mkt,top25%,cons,10328,50.852052672347014,-5.1595290775081155,-5.034011917507621,-0.12551716000049495
player_points_assists,clf,mkt,top25%,best,10374,51.88933873144399,-2.779922750567526,-2.4727338089381243,-0.3071889416294016
player_points_assists,clf,mkt,top10%,cons,4132,51.0648596321394,-4.712573158314013,-5.50392839592401,0.7913552376099968
player_points_assists,clf,mkt,top10%,best,4150,52.12048192771085,-2.198310303400798,-2.7028071104762064,0.5044968070754083
player_points_assists,clf,mkt,top5%,cons,2066,49.27395934172314,-7.8853015458826174,-7.725708707373694,-0.15959283850892358
player_points_assists,clf,mkt,top5%,best,2075,50.265060240963855,-5.443670192396785,-5.189684322081416,-0.25398587031536835
player_points_assists,clf,abs,top100%,cons,41311,51.32047154510905,-4.717194090417948,-4.528104944982397,-0.18908914543555078
player_points_assists,clf,abs,top100%,best,41496,52.3520339309813,-2.387529621929568,-2.0748400951893498,-0.3126895267402183
player_points_assists,clf,abs,top25%,cons,10328,51.897753679318356,-4.267999986915234,-4.467849051370628,0.1998490644553943
player_points_assists,clf,abs,top25%,best,10374,52.73761326392905,-2.0782003369155775,-2.0598860381769724,-0.018314298738605128
player_points_assists,clf,abs,top10%,cons,4132,51.45208131655372,-5.2625255513168145,-5.831286504446364,0.5687609531295497
player_points_assists,clf,abs,top10%,best,4150,52.385542168674704,-2.7094233122216647,-3.0769150975238846,0.36749178530221993
player_points_assists,clf,abs,top5%,cons,2066,51.0648596321394,-5.933009089481912,-5.534279761909862,-0.3987293275720498
player_points_assists,clf,abs,top5%,best,2075,51.903614457831324,-3.546933587775173,-3.2587736256151314,-0.2881599621600417
player_points_assists,clf,under,top100%,cons,41311,51.13408051124397,-4.528104944982397,-4.528104944982397,0.0
player_points_assists,clf,under,top100%,best,41496,52.320705610179296,-2.0748400951893498,-2.0748400951893498,0.0
player_points_assists,clf,under,top25%,cons,10328,52.420604182804034,-2.2678162807369304,-4.528104944982397,2.2602886642454667
player_points_assists,clf,under,top25%,best,10374,53.43165606323501,0.03264671533076042,-2.0748400951893498,2.1074868105201103
player_points_assists,clf,under,top10%,cons,4132,51.669893514036794,-3.6454199475217304,-4.528104944982397,0.8826849974606668
player_points_assists,clf,under,top10%,best,4150,52.72289156626506,-1.1568851384771877,-2.0748400951893498,0.9179549567121621
player_points_assists,clf,under,top5%,cons,2066,50.91965150048403,-5.015539292098246,-4.528104944982397,-0.48743434711584843
player_points_assists,clf,under,top5%,best,2075,52.096385542168676,-2.2395212047071342,-2.0748400951893498,-0.16468110951778447
player_points_assists,mlp,mkt,top100%,cons,41311,50.74677446684902,-5.219767673732796,-4.528104944982397,-0.6916627287503987
player_points_assists,mlp,mkt,top100%,best,41496,51.87487950645845,-2.830841522272414,-2.0748400951893498,-0.7560014270830644
player_points_assists,mlp,mkt,top25%,cons,10328,51.762199845081334,-3.3541383275128815,-4.446744765310118,1.0926064377972367
player_points_assists,mlp,mkt,top25%,best,10374,52.862926547137064,-1.0056795597260275,-1.844462112859193,0.8387825531331654
player_points_assists,mlp,mkt,top10%,cons,4132,51.573088092933205,-3.5765409498454757,-4.294258116637171,0.7177171667916955
player_points_assists,mlp,mkt,top10%,best,4150,52.626506024096386,-1.37226512345923,-1.5436600432338485,0.17139491977461851
player_points_assists,mlp,mkt,top5%,cons,2066,52.37173281703775,-2.026487712361575,-2.6623090839109023,0.6358213715493273
player_points_assists,mlp,mkt,top5%,best,2075,53.59036144578313,0.4624181253364287,0.26187880067940217,0.2005393246570265
player_points_assists,mlp,abs,top100%,cons,41311,51.138921836798914,-5.04297000996927,-4.528104944982397,-0.5148650649868731
player_points_assists,mlp,abs,top100%,best,41496,52.190572585309425,-2.6984618863596124,-2.0748400951893498,-0.6236217911702626
player_points_assists,mlp,abs,top25%,cons,10328,52.41092176607282,-3.1875341034138693,-5.02571633026454,1.838182226850671
player_points_assists,mlp,abs,top25%,best,10374,53.412377096587626,-0.8630209158030875,-2.225786842820914,1.3627659270178267
player_points_assists,mlp,abs,top10%,cons,4132,52.39593417231365,-3.2709805570751973,-6.522445177293355,3.251464620218158
player_points_assists,mlp,abs,top10%,best,4150,53.445783132530124,-0.9002695399594595,-3.6510914951921944,2.750821955232735
player_points_assists,mlp,abs,top5%,cons,2066,53.29138431752178,-1.5566741970132418,-2.7895758828258237,1.2329016858125819
player_points_assists,mlp,abs,top5%,best,2075,54.45783132530121,1.0300634510545845,0.2232745526784874,0.8067888983760971
player_points_assists,mlp,under,top100%,cons,41311,51.13408051124397,-4.528104944982397,-4.528104944982397,0.0
player_points_assists,mlp,under,top100%,best,41496,52.320705610179296,-2.0748400951893498,-2.0748400951893498,0.0
player_points_assists,mlp,under,top25%,cons,10328,52.16886134779241,-2.5889879506655573,-4.528104944982397,1.9391169943168398
player_points_assists,mlp,under,top25%,best,10374,53.412377096587626,-0.02516501552456028,-2.0748400951893498,2.0496750796647896
player_points_assists,mlp,under,top10%,cons,4132,51.76669893514037,-3.16100604074853,-4.528104944982397,1.3670989042338673
player_points_assists,mlp,under,top10%,best,4150,53.108433734939766,-0.46797297661563003,-2.0748400951893498,1.6068671185737198
player_points_assists,mlp,under,top5%,cons,2066,52.37173281703775,-1.961015772150193,-4.528104944982397,2.567089172832204
player_points_assists,mlp,under,top5%,best,2075,53.78313253012048,0.8875509227614806,-2.0748400951893498,2.9623910179508304
player_points_assists,stack,mkt,top100%,cons,33635,51.223427976809866,-4.32268777537952,-4.944957071735013,0.6222692963554932
player_points_assists,stack,mkt,top100%,best,33807,52.17558493803058,-2.3090203599582555,-2.460689355604403,0.15166899564614766
player_points_assists,stack,mkt,top25%,cons,8409,52.431918182899274,-2.2288837647208393,-2.1726246126229136,-0.056259152097925647
player_points_assists,stack,mkt,top25%,best,8453,53.200047320477935,-0.27385225496841553,0.10639344758850915,-0.3802457025569247
player_points_assists,stack,mkt,top10%,cons,3364,52.73483947681332,-1.7637153053113597,-1.561734388614523,-0.2019809166968367
player_points_assists,stack,mkt,top10%,best,3382,53.60733293908929,0.4713449585303831,0.8502027080441142,-0.37885774951373113
player_points_assists,stack,mkt,top5%,cons,1682,52.25921521997622,-2.2213825147585693,-1.8311473192131051,-0.39023519554546415
player_points_assists,stack,mkt,top5%,best,1693,52.628470171293564,-0.9340054384717136,-0.5281880982022137,-0.4058173402694999
player_points_assists,stack,abs,top100%,cons,33635,52.082651999405385,-4.178371392938062,-4.944957071735013,0.7665856787969512
player_points_assists,stack,abs,top100%,best,33807,52.855917413553414,-2.222560620771261,-2.460689355604403,0.238128734833142
player_points_assists,stack,abs,top25%,cons,8584,53.44827586206896,-3.048673166588768,-3.7611836781039596,0.7125105115151915
player_points_assists,stack,abs,top25%,best,8617,53.91667633747244,-1.447930125165348,-1.744022677334027,0.296092552168679
player_points_assists,stack,abs,top10%,cons,4064,53.34645669291339,-2.977247826579049,-2.718338992182664,-0.2589088343963848
player_points_assists,stack,abs,top10%,best,4083,53.97991672789616,-0.9761152505699455,-0.7395907152583721,-0.23652453531157347
player_points_assists,stack,abs,top5%,cons,2193,55.357957136342904,-0.2531764173529434,-0.18107176261898378,-0.0721046547339596
player_points_assists,stack,abs,top5%,best,2202,55.676657584014535,1.3521785415593977,1.3871418033048957,-0.03496326174549802
player_points_assists,stack,under,top100%,cons,33635,50.91422625241564,-4.944957071735013,-4.944957071735013,0.0
player_points_assists,stack,under,top100%,best,33807,52.178542905315474,-2.460689355604403,-2.460689355604403,0.0
player_points_assists,stack,under,top25%,cons,8409,52.74111071471042,-1.6461738041371818,-4.944957071735013,3.2987832675978312
player_points_assists,stack,under,top25%,best,8452,53.53762423095125,0.35800350626328514,-2.460689355604403,2.8186928618676883
player_points_assists,stack,under,top10%,cons,3364,52.88347205707491,-1.5174788541374253,-4.944957071735013,3.4274782175975878
player_points_assists,stack,under,top10%,best,3383,53.82796334614248,0.8871478580561679,-2.460689355604403,3.347837213660571
player_points_assists,stack,under,top5%,cons,1682,52.3781212841855,-2.0315403462023287,-4.944957071735013,2.9134167255326844
player_points_assists,stack,under,top5%,best,1691,52.80898876404494,-0.5980178634490155,-2.460689355604403,1.8626714921553877
player_points_rebounds,qreg,mkt,top100%,cons,43574,51.12452379859549,-4.360147163955167,-3.659254704827466,-0.7008924591277013
player_points_rebounds,qreg,mkt,top100%,best,43763,52.3067431391815,-1.7946780546490084,-0.7941438805655735,-1.0005341740834348
player_points_rebounds,qreg,mkt,top25%,cons,10894,52.27648246741325,-2.518457717056863,-2.646095789483387,0.12763807242652403
player_points_rebounds,qreg,mkt,top25%,best,10941,53.148706699570425,-0.3152028100711316,0.35331812977910687,-0.6685209398502385
player_points_rebounds,qreg,mkt,top10%,cons,4358,52.799449288664526,-1.6515719556874122,-0.1987845184278904,-1.4527874372595218
player_points_rebounds,qreg,mkt,top10%,best,4377,53.80397532556545,0.8548411817509263,2.9820314547447464,-2.12719027299382
player_points_rebounds,qreg,mkt,top5%,cons,2179,54.153281321707205,0.6233864281362435,-0.17526424932282908,0.7986506774590725
player_points_rebounds,qreg,mkt,top5%,best,2189,55.047967108268615,2.93626015782084,3.1906162456270217,-0.2543560878061819
player_points_rebounds,qreg,abs,top100%,cons,43574,51.19107724790012,-4.745805474722233,-3.659254704827466,-1.086550769894767
player_points_rebounds,qreg,abs,top100%,best,43763,52.29531796266252,-2.215654657203199,-0.7941438805655735,-1.4215107766376258
player_points_rebounds,qreg,abs,top25%,cons,10894,52.63447769414357,-2.6809439344845583,-2.582471632664195,-0.09847230182036304
player_points_rebounds,qreg,abs,top25%,best,10941,53.45032446759894,-0.41785742135863346,0.35804103708890445,-0.7758984584475379
player_points_rebounds,qreg,abs,top10%,cons,4358,53.30426801284993,-1.6681233859488918,-0.6068217338581269,-1.0613016520907648
player_points_rebounds,qreg,abs,top10%,best,4377,54.10098240804204,0.6507940398031701,2.7567246392188838,-2.105930599415714
player_points_rebounds,qreg,abs,top5%,cons,2179,55.484167049105096,2.2287628912170745,-0.20301920276762642,2.431782093984701
player_points_rebounds,qreg,abs,top5%,best,2189,56.23572407492006,4.48579701074676,2.7059529512753056,1.7798440594714542
player_points_rebounds,qreg,under,top100%,cons,43574,51.50548492220132,-3.659254704827466,-3.659254704827466,0.0
player_points_rebounds,qreg,under,top100%,best,43763,53.0128190480543,-0.7941438805655735,-0.7941438805655735,0.0
player_points_rebounds,qreg,under,top25%,cons,10894,53.249495134936666,-0.53964008951441,-3.659254704827466,3.119614615313056
player_points_rebounds,qreg,under,top25%,best,10941,54.25463851567498,1.8137935898702984,-0.7941438805655735,2.6079374704358718
player_points_rebounds,qreg,under,top10%,cons,4358,53.51078476365305,-0.3370718898002901,-3.659254704827466,3.3221828150271757
player_points_rebounds,qreg,under,top10%,best,4377,54.4893762851268,2.075604194643728,-0.7941438805655735,2.8697480752093014
player_points_rebounds,qreg,under,top5%,cons,2179,54.74988526847178,1.803868218483647,-3.659254704827466,5.463122923311113
player_points_rebounds,qreg,under,top5%,best,2189,56.007309273640935,4.832411079223759,-0.7941438805655735,5.626554959789332
player_points_rebounds,resid,mkt,top100%,cons,43574,50.890439252765404,-4.882542011949793,-3.659254704827466,-1.2232873071223271
