sport,season,week,market,away,home,raw_nums,away_open,home_open,away_close,away_price,home_close,home_price,bets_away,bets_home,money_away,money_home,tickets,away_move,home_move,money_minus_bets_away
cfb,2026,1,spread,Duquesne,Air Force,+23.5|-23.5|+31.5|-110|-31.5|-105,23.5,-23.5,31.5,-110.0,-31.5,-105.0,90.0,10.0,7.0,93.0,3705.0,8.0,-8.0,-83.0
cfb,2026,1,spread,Ab Christian,Texas Tech,+41.5|-41.5|+44.5|-110|-44.5|-110,41.5,-41.5,44.5,-110.0,-44.5,-110.0,98.0,2.0,19.0,81.0,6830.0,3.0,-3.0,-79.0
cfb,2026,1,spread,Morgan State,Arizona St,+42.5|-42.5|+43.5|-105|-43.5|-110,42.5,-42.5,43.5,-105.0,-43.5,-110.0,98.0,2.0,24.0,76.0,2589.0,1.0,-1.0,-74.0
cfb,2026,1,spread,Long Island,Kansas,+40.5|-40.5|+44.5|-105|-43.5|-110,40.5,-40.5,44.5,-105.0,-43.5,-110.0,86.0,14.0,24.0,76.0,8295.0,4.0,-3.0,-62.0
cfb,2026,1,spread,UNH,Syracuse,+27.5|-27.5|+35.5|-110|-35.5|-104,27.5,-27.5,35.5,-110.0,-35.5,-104.0,94.0,6.0,37.0,63.0,5114.0,8.0,-8.0,-57.0
cfb,2026,1,spread,N Alabama,Arkansas,+40.5|-40.5|+40.5|-106|-40.5|-110,40.5,-40.5,40.5,-106.0,-40.5,-110.0,98.0,2.0,44.0,56.0,3190.0,0.0,0.0,-54.0
cfb,2026,1,spread,San Jose St,USC,+35.5|-35.5|+38.5|-110|-37.5|-110,35.5,-35.5,38.5,-110.0,-37.5,-110.0,75.0,25.0,23.0,77.0,46498.0,3.0,-2.0,-52.0
cfb,2026,1,spread,Texas St,Texas,+30.5|-30.5|+30.5|-110|-29.5|-110,30.5,-30.5,30.5,-110.0,-29.5,-110.0,86.0,14.0,39.0,61.0,33851.0,0.0,1.0,-47.0
cfb,2026,1,spread,Idaho,Utah,+35.5|-35.5|+37.5|-110|-38.5|-102,35.5,-35.5,37.5,-110.0,-38.5,-102.0,75.0,25.0,29.0,71.0,12056.0,2.0,-3.0,-46.0
cfb,2026,1,spread,Ohio,Nebraska,+23.5|-23.5|+23.5|-102|-24.5|-105,23.5,-23.5,23.5,-102.0,-24.5,-105.0,73.0,27.0,29.0,71.0,15615.0,0.0,-1.0,-44.0
cfb,2026,1,spread,TN State,Georgia,+48.5|-48.5|+49|-110|-49.5|+102,48.5,-48.5,49.0,-110.0,-49.5,102.0,96.0,4.0,53.0,47.0,16216.0,0.5,-1.0,-43.0
cfb,2026,1,spread,Lafayette,UConn,+21.5|-21.5|+21.5|-115|-21.5|-104,21.5,-21.5,21.5,-115.0,-21.5,-104.0,46.0,54.0,5.0,95.0,5871.0,0.0,0.0,-41.0
cfb,2026,1,spread,Coastal Car,West Virginia,+17.5|-17.5|+21|-105|-21.5|-105,17.5,-17.5,21.0,-105.0,-21.5,-105.0,66.0,34.0,26.0,74.0,37643.0,3.5,-4.0,-40.0
cfb,2026,1,spread,Akron,Wake Forest,+22.5|-22.5|+27.5|-105|-23.5|-115,22.5,-22.5,27.5,-105.0,-23.5,-115.0,55.0,45.0,17.0,83.0,21068.0,5.0,-1.0,-38.0
cfb,2026,1,spread,AR-Pine Bluff,Missouri,+50.5|-50.5|+55.5|+105|-55.5|-112,50.5,-50.5,55.5,105.0,-55.5,-112.0,70.0,30.0,32.0,68.0,9092.0,5.0,-5.0,-38.0
cfb,2026,1,spread,SE Missouri,Iowa State,+30.5|-30.5|+29.5|-102|-30.5|-110,30.5,-30.5,29.5,-102.0,-30.5,-110.0,90.0,10.0,52.0,48.0,3655.0,-1.0,0.0,-38.0
cfb,2026,1,spread,E. Kentucky,Jax State,+20.5|-20.5|+22.5|-105|-22.5|-110,20.5,-20.5,22.5,-105.0,-22.5,-110.0,37.0,63.0,2.0,98.0,4725.0,2.0,-2.0,-35.0
cfb,2026,1,spread,B-Cookman,UCF,+38.5|-38.5|+42.5|-105|-43.5|-105,38.5,-38.5,42.5,-105.0,-43.5,-105.0,90.0,10.0,60.0,40.0,6194.0,4.0,-5.0,-30.0
cfb,2026,1,spread,E. Carolina,Alabama,+25.5|-25.5|+27.5|+100|-28.5|+100,25.5,-25.5,27.5,100.0,-28.5,100.0,56.0,44.0,27.0,73.0,34926.0,2.0,-3.0,-29.0
cfb,2026,1,spread,Charleston So,GA Southern,+26.5|-26.5|+28.5|-110|-28.5|-105,26.5,-26.5,28.5,-110.0,-28.5,-105.0,76.0,24.0,47.0,53.0,1549.0,2.0,-2.0,-29.0
cfb,2026,1,spread,Wyoming,Colorado St,+4|-4|+3.5|-115|-2.5|-108,4.0,-4.0,3.5,-115.0,-2.5,-108.0,44.0,56.0,72.0,28.0,21613.0,-0.5,1.5,28.0
cfb,2026,1,spread,Boston Col,Cincinnati,+9.5|-9.5|+7.5|-110|-7.5|+100,9.5,-9.5,7.5,-110.0,-7.5,100.0,41.0,59.0,68.0,32.0,24390.0,-2.0,2.0,27.0
cfb,2026,1,spread,Fordham,ND State,+35.5|-35.5|+40.5|-105|-41.5|-105,35.5,-35.5,40.5,-105.0,-41.5,-105.0,98.0,2.0,71.0,29.0,2660.0,5.0,-6.0,-27.0
cfb,2026,1,spread,Tulane,Duke,+8.5|-8.5|+9.5|-110|-9.5|-110,8.5,-8.5,9.5,-110.0,-9.5,-110.0,35.0,65.0,62.0,38.0,24248.0,1.0,-1.0,27.0
cfb,2026,1,spread,FL Atlantic,Florida,+26|-26|+26.5|-105|-25.5|-110,26.0,-26.0,26.5,-105.0,-25.5,-110.0,56.0,44.0,30.0,70.0,11652.0,0.5,0.5,-26.0
cfb,2026,1,spread,C. Michigan,New Mexico,+12.5|-12.5|+11.5|-110|-11.5|-105,12.5,-12.5,11.5,-110.0,-11.5,-105.0,46.0,54.0,70.0,30.0,18281.0,-1.0,1.0,24.0
cfb,2026,1,spread,Boise State,Oregon,+24.5|-24.5|+24.5|-102|-24.5|-110,24.5,-24.5,24.5,-102.0,-24.5,-110.0,48.0,52.0,25.0,75.0,46190.0,0.0,0.0,-23.0
cfb,2026,1,spread,N. Illinois,Iowa,+29.5|-29.5|+30.5|-105|-31.5|-105,29.5,-29.5,30.5,-105.0,-31.5,-105.0,97.0,3.0,74.0,26.0,17720.0,1.0,-2.0,-23.0
cfb,2026,1,spread,Indiana St,Purdue,+32.5|-32.5|+35|-105|-35.5|-102,32.5,-32.5,35.0,-105.0,-35.5,-102.0,94.0,6.0,73.0,27.0,7088.0,2.5,-3.0,-21.0
cfb,2026,1,spread,Nicholls St,K State,+41.5|-41.5|+41.5|-110|-41.5|-105,41.5,-41.5,41.5,-110.0,-41.5,-105.0,98.0,2.0,78.0,22.0,2019.0,0.0,0.0,-20.0
cfb,2026,1,spread,Merrimack,Delaware,+30.5|-30.5|+31.5|-108|-31.5|-110,30.5,-30.5,31.5,-108.0,-31.5,-110.0,93.0,7.0,74.0,26.0,4200.0,1.0,-1.0,-19.0
cfb,2026,1,spread,Hawaii,Stanford,+3|-3|+4.5|-105|-4|-105,3.0,-3.0,4.5,-105.0,-4.0,-105.0,52.0,48.0,70.0,30.0,45852.0,1.5,-1.0,18.0
cfb,2026,1,spread,Marshall,Penn State,+23.5|-23.5|+23.5|-110|-23.5|-108,23.5,-23.5,23.5,-110.0,-23.5,-108.0,47.0,53.0,65.0,35.0,24269.0,0.0,0.0,18.0
cfb,2026,1,spread,North Texas,Indiana,+40.5|-40.5|+39.5|+100|-39.5|-110,40.5,-40.5,39.5,100.0,-39.5,-110.0,95.0,5.0,78.0,22.0,28479.0,-1.0,1.0,-17.0
cfb,2026,1,spread,Kent State,S. Carolina,+33.5|-33.5|+35.5|-105|-35.5|-105,33.5,-33.5,35.5,-105.0,-35.5,-105.0,96.0,4.0,79.0,21.0,14994.0,2.0,-2.0,-17.0
cfb,2026,1,spread,LA-Monroe,Mississippi St,+28.5|-28.5|+28.5|-110|-28.5|-105,28.5,-28.5,28.5,-110.0,-28.5,-105.0,96.0,4.0,80.0,20.0,10698.0,0.0,0.0,-16.0
cfb,2026,1,spread,W. Kentucky,Nevada,-4.5|+4.5|-1.5|-102|+2.5|-105,-4.5,4.5,-1.5,-102.0,2.5,-105.0,74.0,26.0,58.0,42.0,18402.0,3.0,-2.0,-16.0
cfb,2026,1,spread,Alcorn State,Southern Miss,+23.5|-23.5|+20.5|-110|-20.5|-105,23.5,-23.5,20.5,-110.0,-20.5,-105.0,56.0,44.0,71.0,29.0,2145.0,-3.0,3.0,15.0
cfb,2026,1,spread,Houston Christian,Rice,+21.5|-21.5|+22.5|-110|-22.5|-110,21.5,-21.5,22.5,-110.0,-22.5,-110.0,54.0,46.0,39.0,61.0,1555.0,1.0,-1.0,-15.0
cfb,2026,1,spread,SD State,Northwestern,+15.5|-15.5|+13.5|-105|-14|+100,15.5,-15.5,13.5,-105.0,-14.0,100.0,53.0,47.0,68.0,32.0,10607.0,-2.0,1.5,15.0
cfb,2026,1,spread,Clemson,LSU,+11|-11|+10|-102|-10|-105,11.0,-11.0,10.0,-102.0,-10.0,-105.0,52.0,48.0,37.0,63.0,87504.0,-1.0,1.0,-15.0
cfb,2026,1,spread,NC State,Virginia,+3.5|-3.5|+4.5|-118|-3.5|-115,3.5,-3.5,4.5,-118.0,-3.5,-115.0,65.0,35.0,79.0,21.0,58938.0,1.0,0.0,14.0
cfb,2026,1,spread,N. Mexico St,Florida St,+28.5|-28.5|+30.5|-105|-31.5|-102,28.5,-28.5,30.5,-105.0,-31.5,-102.0,90.0,10.0,76.0,24.0,33821.0,2.0,-3.0,-14.0
cfb,2026,1,spread,Rio Grande Valley,UTSA,+27.5|-27.5|+28.5|-114|-28.5|+100,27.5,-27.5,28.5,-114.0,-28.5,100.0,96.0,4.0,82.0,18.0,2322.0,1.0,-1.0,-14.0
cfb,2026,1,spread,Maine,App State,+22.5|-22.5|+20.5|+105|-21|-108,22.5,-22.5,20.5,105.0,-21.0,-108.0,35.0,65.0,21.0,79.0,2398.0,-2.0,1.5,-14.0
cfb,2026,1,spread,NW State,LA Tech,+40.5|-40.5|+44.5|-105|-45|-105,40.5,-40.5,44.5,-105.0,-45.0,-105.0,99.0,1.0,88.0,12.0,1746.0,4.0,-4.5,-11.0
cfb,2026,1,spread,MS Valley St,Sac State,+32.5|-32.5|+38.5|-110|-38.5|-102,32.5,-32.5,38.5,-110.0,-38.5,-102.0,99.0,1.0,88.0,12.0,1782.0,6.0,-6.0,-11.0
cfb,2026,1,spread,San Jose St,E. Michigan,+3.5|-3.5|+4.5|-105|-1.5|+100,3.5,-3.5,4.5,-105.0,-1.5,100.0,67.0,33.0,57.0,43.0,37885.0,1.0,2.0,-10.0
cfb,2026,1,spread,N. Arizona,Arizona,+29.5|-29.5|+33.5|-110|-32.5|-110,29.5,-29.5,33.5,-110.0,-32.5,-110.0,94.0,6.0,84.0,16.0,2796.0,4.0,-3.0,-10.0
cfb,2026,1,spread,UAB,Illinois,+27.5|-27.5|+28.5|-110|-25.5|-105,27.5,-27.5,28.5,-110.0,-25.5,-105.0,75.0,25.0,84.0,16.0,18660.0,1.0,2.0,9.0
cfb,2026,1,spread,UTEP,Oklahoma,+40.5|-40.5|+41.5|-105|-40.5|-110,40.5,-40.5,41.5,-105.0,-40.5,-110.0,90.0,10.0,81.0,19.0,29711.0,1.0,0.0,-9.0
cfb,2026,1,spread,Tarleton,Bowling Green,+1.5|-1.5|+2.5|-110|-1.5|-120,1.5,-1.5,2.5,-110.0,-1.5,-120.0,37.0,63.0,28.0,72.0,7982.0,1.0,0.0,-9.0
cfb,2026,1,spread,Idaho State,Utah State,+23.5|-23.5|+15.5|-105|-15.5|-110,23.5,-23.5,15.5,-105.0,-15.5,-110.0,18.0,82.0,27.0,73.0,3352.0,-8.0,8.0,9.0
cfb,2026,1,spread,W. Michigan,Michigan,+26.5|-26.5|+27.5|-105|-27.5|-110,26.5,-26.5,27.5,-105.0,-27.5,-110.0,88.0,12.0,80.0,20.0,24496.0,1.0,-1.0,-8.0
cfb,2026,1,spread,E. Illinois,Minnesota,+43.5|-43.5|+42.5|-105|-38.5|-105,43.5,-43.5,42.5,-105.0,-38.5,-105.0,60.0,40.0,52.0,48.0,5957.0,-1.0,5.0,-8.0
cfb,2026,1,spread,Oregon St,Houston,+18.5|-18.5|+20.5|-104|-21|-105,18.5,-18.5,20.5,-104.0,-21.0,-105.0,57.0,43.0,49.0,51.0,22017.0,2.0,-2.5,-8.0
cfb,2026,1,spread,Ball State,Ohio State,+49.5|-49.5|+50.5|-110|-50.5|-108,49.5,-49.5,50.5,-110.0,-50.5,-108.0,96.0,4.0,88.0,12.0,18559.0,1.0,-1.0,-8.0
cfb,2026,1,spread,Baylor,Auburn,+6.5|-7.5|+6.5|+100|-7|-105,6.5,-7.5,6.5,100.0,-7.0,-105.0,35.0,65.0,27.0,73.0,61558.0,0.0,0.5,-8.0
cfb,2026,1,spread,Towson,Navy,+30.5|-30.5|+31.5|-105|-31.5|-104,30.5,-30.5,31.5,-105.0,-31.5,-104.0,97.0,3.0,89.0,11.0,5841.0,1.0,-1.0,-8.0
cfb,2026,1,spread,Arkansas St,Memphis,+10.5|-10.5|+10.5|-108|-8.5|-115,10.5,-10.5,10.5,-108.0,-8.5,-115.0,27.0,73.0,35.0,65.0,30433.0,0.0,2.0,8.0
cfb,2026,1,spread,Austin Peay,Vanderbilt,+35.5|-35.5|+28.5|-105|-29.5|-108,35.5,-35.5,28.5,-105.0,-29.5,-108.0,93.0,7.0,85.0,15.0,5492.0,-7.0,6.0,-8.0
cfb,2026,1,spread,SE Louisiana,S. Alabama,+14.5|-14.5|+13.5|+100|-13.5|-110,14.5,-14.5,13.5,100.0,-13.5,-110.0,25.0,75.0,17.0,83.0,1873.0,-1.0,1.0,-8.0
cfb,2026,1,spread,UCLA,California,+3.5|-3.5|-1.5|-110|+2.5|-105,3.5,-3.5,-1.5,-110.0,2.5,-105.0,58.0,42.0,50.0,50.0,39758.0,-5.0,6.0,-8.0
cfb,2026,1,spread,UNC,TCU,+7.5|-7.5|+7.5|-105|-7.5|-102,7.5,-7.5,7.5,-105.0,-7.5,-102.0,47.0,53.0,54.0,46.0,82364.0,0.0,0.0,7.0
cfb,2026,1,spread,West Georgia,Kennesaw St,+21.5|-21.5|+21.5|-105|-21.5|-110,21.5,-21.5,21.5,-105.0,-21.5,-110.0,86.0,14.0,93.0,7.0,7845.0,0.0,0.0,7.0
cfb,2026,1,spread,Miami (FL),Stanford,-21.5|+21.5|-24.5|-105|+24.5|-110,-21.5,21.5,-24.5,-105.0,24.5,-110.0,65.0,35.0,72.0,28.0,57060.0,-3.0,3.0,7.0
cfb,2026,1,spread,Fresno State,USC,+23.5|-23.5|+22.5|-105|-21.5|-110,23.5,-23.5,22.5,-105.0,-21.5,-110.0,36.0,64.0,43.0,57.0,38092.0,-1.0,2.0,7.0
cfb,2026,1,spread,NC A&T,Georgia State,+26.5|-26.5|+28.5|-110|-28.5|-105,26.5,-26.5,28.5,-110.0,-28.5,-105.0,93.0,7.0,87.0,13.0,5169.0,2.0,-2.0,-6.0
cfb,2026,1,spread,Toledo,Michigan St,+10.5|-10.5|+10|-110|-9.5|-110,10.5,-10.5,10.0,-110.0,-9.5,-110.0,40.0,60.0,46.0,54.0,39278.0,-0.5,1.0,6.0
cfb,2026,1,spread,Youngstown St,Kentucky,+27.5|-27.5|+22.5|-110|-21.5|-110,27.5,-27.5,22.5,-110.0,-21.5,-110.0,61.0,39.0,55.0,45.0,6553.0,-5.0,6.0,-6.0
cfb,2026,1,spread,Rhode Island,Temple,+12.5|-12.5|+14.5|-110|-14.5|-110,12.5,-12.5,14.5,-110.0,-14.5,-110.0,61.0,39.0,55.0,45.0,6119.0,2.0,-2.0,-6.0
cfb,2026,1,spread,Hampton,Maryland,+41.5|-41.5|+45.5|-105|-45.5|-110,41.5,-41.5,45.5,-105.0,-45.5,-110.0,99.0,1.0,93.0,7.0,1787.0,4.0,-4.0,-6.0
cfb,2026,1,spread,Colorado,GA Tech,+7|-7|+6.5|-105|-6.5|-110,7.0,-7.0,6.5,-105.0,-6.5,-110.0,36.0,64.0,31.0,69.0,72691.0,-0.5,0.5,-5.0
cfb,2026,1,spread,Bryant U,Army,+37.5|-37.5|+36.5|+100|-36.5|-110,37.5,-37.5,36.5,100.0,-36.5,-110.0,96.0,4.0,91.0,9.0,3019.0,-1.0,1.0,-5.0
cfb,2026,1,spread,Citadel,Charlotte,+17.5|-17.5|+20.5|-110|-20.5|-105,17.5,-17.5,20.5,-110.0,-20.5,-105.0,50.0,50.0,55.0,45.0,3529.0,3.0,-3.0,5.0
cfb,2026,1,spread,Furman,Tennessee,+47.5|-47.5|+49.5|-110|-49.5|-105,47.5,-47.5,49.5,-110.0,-49.5,-105.0,93.0,7.0,88.0,12.0,6043.0,2.0,-2.0,-5.0
cfb,2026,1,spread,SMU,Florida St,-2.5|+2.5|-2.5|-110|+3|-105,-2.5,2.5,-2.5,-110.0,3.0,-105.0,64.0,36.0,69.0,31.0,85838.0,0.0,0.5,5.0
cfb,2026,1,spread,Jax State,ND State,+10|-10|+6.5|+100|-7|-105,10.0,-10.0,6.5,100.0,-7.0,-105.0,44.0,56.0,48.0,52.0,34608.0,-3.5,3.0,4.0
cfb,2026,1,spread,VMI,VA Tech,+47.5|-47.5|+54.5|-105|-54.5|-108,47.5,-47.5,54.5,-105.0,-54.5,-108.0,99.0,1.0,95.0,5.0,5513.0,7.0,-7.0,-4.0
cfb,2026,1,spread,Portland State,San Diego St,+40.5|-40.5|+38.5|-104|-38.5|-105,40.5,-40.5,38.5,-104.0,-38.5,-105.0,98.0,2.0,94.0,6.0,2302.0,-2.0,2.0,-4.0
cfb,2026,1,spread,Wisconsin,Notre Dame,+17.5|-17.5|+21|-102|-11.5|-115,17.5,-17.5,21.0,-102.0,-11.5,-115.0,29.0,71.0,25.0,75.0,78769.0,3.5,6.0,-4.0
cfb,2026,1,spread,Sac State,E. Michigan,+8.5|-8.5|+9.5|+100|-9.5|-105,8.5,-8.5,9.5,100.0,-9.5,-105.0,31.0,69.0,28.0,72.0,19200.0,1.0,-1.0,-3.0
cfb,2026,1,spread,Liberty,JMU,+6|-6|+6.5|-110|-6|-110,6.0,-6.0,6.5,-110.0,-6.0,-110.0,36.0,64.0,39.0,61.0,33023.0,0.5,0.0,3.0
cfb,2026,1,spread,Missouri St,Texas A&M,+38.5|-38.5|+38.5|-108|-39.5|-105,38.5,-38.5,38.5,-108.0,-39.5,-105.0,97.0,3.0,94.0,6.0,12737.0,0.0,-1.0,-3.0
cfb,2026,1,spread,Murray State,Middle Tenn,+25.5|-25.5|+22.5|-110|-23.5|-105,25.5,-25.5,22.5,-110.0,-23.5,-105.0,54.0,46.0,57.0,43.0,3120.0,-3.0,2.0,3.0
cfb,2026,1,spread,Washington St,Washington,+21.5|-21.5|+23.5|-104|-24.5|-105,21.5,-21.5,23.5,-104.0,-24.5,-105.0,73.0,27.0,70.0,30.0,34603.0,2.0,-3.0,-3.0
cfb,2026,1,spread,Albany,Buffalo,+27.5|-27.5|+18.5|-110|-18.5|-108,27.5,-27.5,18.5,-110.0,-18.5,-108.0,87.0,13.0,85.0,15.0,5710.0,-9.0,9.0,-2.0
cfb,2026,1,spread,OK State,Tulsa,-11.5|+11.5|-14.5|+100|+13.5|-110,-11.5,11.5,-14.5,100.0,13.5,-110.0,64.0,36.0,66.0,34.0,31362.0,-3.0,2.0,2.0
cfb,2026,1,spread,Sam Houston,Troy,+17.5|-17.5|+16.5|-105|-15.5|-110,17.5,-17.5,16.5,-105.0,-15.5,-110.0,69.0,31.0,71.0,29.0,7128.0,-1.0,2.0,2.0
cfb,2026,1,spread,UMass,Rutgers,+30.5|-30.5|+29.5|-105|-29.5|-110,30.5,-30.5,29.5,-105.0,-29.5,-110.0,88.0,12.0,87.0,13.0,24264.0,-1.0,1.0,-1.0
cfb,2026,1,spread,Norfolk State,Old Dominion,+41.5|-41.5|+41.5|-108|-41.5|-110,41.5,-41.5,41.5,-108.0,-41.5,-110.0,99.0,1.0,98.0,2.0,2256.0,0.0,0.0,-1.0
cfb,2026,1,spread,Utah Tech,BYU,+47.5|-47.5|+50.5|-105|-50.5|-110,47.5,-47.5,50.5,-105.0,-50.5,-110.0,98.0,2.0,97.0,3.0,5462.0,3.0,-3.0,-1.0
cfb,2026,1,spread,Lamar,Louisiana,+17.5|-17.5|+20.5|-105|-20.5|-105,17.5,-17.5,20.5,-105.0,-20.5,-105.0,42.0,58.0,41.0,59.0,1539.0,3.0,-3.0,-1.0
cfb,2026,1,spread,Mercyhurst,N. Mexico St,+23.5|-23.5|+35.5|-120|-29.5|-108,23.5,-23.5,35.5,-120.0,-29.5,-108.0,95.0,5.0,94.0,6.0,2347.0,12.0,-6.0,-1.0
cfb,2026,1,spread,UNLV,Hawaii,-1.5|+1.5|-2|-110|+3.5|-120,-1.5,1.5,-2.0,-110.0,3.5,-120.0,72.0,28.0,73.0,27.0,25940.0,-0.5,2.0,1.0
cfb,2026,1,spread,Louisville,Ole Miss,+7.5|-8.5|+6.5|+100|-6.5|-112,7.5,-8.5,6.5,100.0,-6.5,-112.0,27.0,73.0,28.0,72.0,88004.0,-1.0,2.0,1.0
cfb,2026,1,spread,Memphis,UNLV,+3|-3|+4.5|-105|-4.5|-110,3.0,-3.0,4.5,-105.0,-4.5,-110.0,53.0,47.0,53.0,47.0,49573.0,1.5,-1.5,0.0
cfb,2026,1,spread,Miami (OH),Pittsburgh,+16.5|-16.5|+16.5|-105|-16.5|-108,16.5,-16.5,16.5,-105.0,-16.5,-108.0,53.0,47.0,53.0,47.0,13167.0,0.0,0.0,0.0
cfb,2026,1,spread,FIU,S. Florida,+12.5|-12.5|+14.5|-108|-13.5|-110,12.5,-12.5,14.5,-108.0,-13.5,-110.0,28.0,72.0,28.0,72.0,11319.0,2.0,-1.0,0.0
cfb,2026,1,total,UNC,TCU,o49.5|u50.5|o46.5|-105|u51.5|-115,49.5,50.5,46.5,-105.0,51.5,-115.0,80.0,20.0,13.0,87.0,82364.0,-3.0,1.0,-67.0
cfb,2026,1,total,Idaho,Utah,o56.5|u56.5|o59.5|-110|u60.5|-102,56.5,56.5,59.5,-110.0,60.5,-102.0,14.0,86.0,81.0,19.0,12056.0,3.0,4.0,67.0
cfb,2026,1,total,San Jose St,USC,o55.5|u55.5|o61.5|-105|u61.5|-110,55.5,55.5,61.5,-105.0,61.5,-110.0,14.0,86.0,66.0,34.0,46498.0,6.0,6.0,52.0
cfb,2026,1,total,Miami (FL),Stanford,o48.5|u48.5|o46.5|-110|u46.5|-105,48.5,48.5,46.5,-110.0,46.5,-105.0,31.0,69.0,82.0,18.0,57060.0,-2.0,-2.0,51.0
cfb,2026,1,total,North Texas,Indiana,o54.5|u54.5|o56.5|-110|u57.5|-108,54.5,54.5,56.5,-110.0,57.5,-108.0,20.0,80.0,69.0,31.0,28479.0,2.0,3.0,49.0
cfb,2026,1,total,Norfolk State,Old Dominion,o56.5|u56.5|o52.5|-105|u52.5|-105,56.5,56.5,52.5,-105.0,52.5,-105.0,46.0,54.0,92.0,8.0,2256.0,-4.0,-4.0,46.0
cfb,2026,1,total,FL Atlantic,Florida,o58.5|u58.5|o59.5|-106|u59.5|-110,58.5,58.5,59.5,-106.0,59.5,-110.0,4.0,96.0,48.0,52.0,11652.0,1.0,1.0,44.0
cfb,2026,1,total,N. Mexico St,Florida St,o52.5|u52.5|o53.5|-110|u54.5|-114,52.5,52.5,53.5,-110.0,54.5,-114.0,21.0,79.0,60.0,40.0,33821.0,1.0,2.0,39.0
cfb,2026,1,total,Mercyhurst,N. Mexico St,o49.5|u49.5|o52.5|-105|u52.5|-110,49.5,49.5,52.5,-105.0,52.5,-110.0,51.0,49.0,13.0,87.0,2347.0,3.0,3.0,-38.0
cfb,2026,1,total,Long Island,Kansas,o52.5|u52.5|o56.5|-110|u57.5|-110,52.5,52.5,56.5,-110.0,57.5,-110.0,31.0,69.0,67.0,33.0,8295.0,4.0,5.0,36.0
cfb,2026,1,total,San Jose St,E. Michigan,o54.5|u54.5|o54.5|-115|u55.5|-110,54.5,54.5,54.5,-115.0,55.5,-110.0,17.0,83.0,49.0,51.0,37885.0,0.0,1.0,32.0
cfb,2026,1,total,Oregon St,Houston,o50.5|u50.5|o50.5|-110|u50.5|-105,50.5,50.5,50.5,-110.0,50.5,-105.0,31.0,69.0,63.0,37.0,22017.0,0.0,0.0,32.0
cfb,2026,1,total,NW State,LA Tech,o51.5|u51.5|o56.5|-110|u57.5|-110,51.5,51.5,56.5,-110.0,57.5,-110.0,56.0,44.0,87.0,13.0,1746.0,5.0,6.0,31.0
cfb,2026,1,total,West Georgia,Kennesaw St,o53.5|u53.5|o49.5|-110|u50.5|-110,53.5,53.5,49.5,-110.0,50.5,-110.0,54.0,46.0,26.0,74.0,7845.0,-4.0,-3.0,-28.0
cfb,2026,1,total,Fresno State,USC,o49.5|u49.5|o51.5|-102|u51.5|-105,49.5,49.5,51.5,-102.0,51.5,-105.0,51.0,49.0,77.0,23.0,38092.0,2.0,2.0,26.0
cfb,2026,1,total,Washington St,Washington,o47.5|u47.5|o51.5|-110|u51.5|-105,47.5,47.5,51.5,-110.0,51.5,-105.0,67.0,33.0,93.0,7.0,34603.0,4.0,4.0,26.0
cfb,2026,1,total,Citadel,Charlotte,o45.5|u45.5|o48.5|-106|u49.5|-112,45.5,45.5,48.5,-106.0,49.5,-112.0,61.0,39.0,86.0,14.0,3529.0,3.0,4.0,25.0
cfb,2026,1,total,LA-Monroe,Mississippi St,o53.5|u53.5|o54.5|-105|u54.5|-110,53.5,53.5,54.5,-105.0,54.5,-110.0,12.0,88.0,37.0,63.0,10698.0,1.0,1.0,25.0
cfb,2026,1,total,Sac State,E. Michigan,o53.5|u53.5|o52.5|-108|u52.5|-105,53.5,53.5,52.5,-108.0,52.5,-105.0,17.0,83.0,41.0,59.0,19200.0,-1.0,-1.0,24.0
cfb,2026,1,total,Texas St,Texas,o60.5|u60.5|o60.5|-110|u61.5|-110,60.5,60.5,60.5,-110.0,61.5,-110.0,12.0,88.0,35.0,65.0,33851.0,0.0,1.0,23.0
cfb,2026,1,total,Louisville,Ole Miss,o53.5|u52.5|o54.5|-105|u55.5|-110,53.5,52.5,54.5,-105.0,55.5,-110.0,71.0,29.0,50.0,50.0,88004.0,1.0,3.0,-21.0
cfb,2026,1,total,Rio Grande Valley,UTSA,o57.5|u57.5|o59.5|-108|u60.5|-112,57.5,57.5,59.5,-108.0,60.5,-112.0,10.0,90.0,29.0,71.0,2322.0,2.0,3.0,19.0
cfb,2026,1,total,B-Cookman,UCF,o55.5|u55.5|o55.5|-120|u58.5|-105,55.5,55.5,55.5,-120.0,58.5,-105.0,18.0,82.0,36.0,64.0,6194.0,0.0,3.0,18.0
cfb,2026,1,total,E. Illinois,Minnesota,o51.5|u51.5|o51.5|-115|u53.5|-105,51.5,51.5,51.5,-115.0,53.5,-105.0,50.0,50.0,67.0,33.0,5957.0,0.0,2.0,17.0
cfb,2026,1,total,Fordham,ND State,o58.5|u58.5|o54.5|-105|u54.5|-102,58.5,58.5,54.5,-105.0,54.5,-102.0,25.0,75.0,8.0,92.0,2660.0,-4.0,-4.0,-17.0
cfb,2026,1,total,MS Valley St,Sac State,o55.5|u55.5|o56.5|+100|u56.5|+100,55.5,55.5,56.5,100.0,56.5,100.0,29.0,71.0,12.0,88.0,1782.0,1.0,1.0,-17.0
cfb,2026,1,total,W. Michigan,Michigan,o46.5|u46.5|o49|-110|u50.5|-102,46.5,46.5,49.0,-110.0,50.5,-102.0,68.0,32.0,52.0,48.0,24496.0,2.5,4.0,-16.0
